concept	facet	property	facet_property	cluster_label
dessert course	taste	chocolaty	taste: chocolaty	342
wine taste	sensory experience	sweet	sensory experience: sweet	342
wine descriptor	taste characteristics	sweet	taste characteristics: sweet	342
red burgundy	level of sweetness	medium sweet	level of sweetness: medium sweet	342
wine taste	sensory characteristics	sweet	sensory characteristics: sweet	342
sweet fruit	taste	sweet	taste: sweet	342
dessert	taste	sweet	taste: sweet	342
chenin blanc	taste	sweet	taste: sweet	342
wine taste	sweetness level	very sweet	sweetness level: very sweet	342
dessert course	food type	sweet	food type: sweet	342
dessert	used for	satisfying sweet tooth	used for: satisfying sweet tooth	342
wine descriptor	taste profile	sweet	taste profile: sweet	342
sweet wine	style	sweet	style: sweet	342
wine taste	flavor profile	sweet	flavor profile: sweet	342
dessert	category	sweet	category: sweet	342
dessert course	food group	sweet	food group: sweet	342
dessert course	type	sweet	type: sweet	342
fruit course	type	sweet	type: sweet	342
dessert	type	sweet	type: sweet	342
red wine	type	sweet	type: sweet	342
wine flavor	type	sweet	type: sweet	342
wine taste	sensory aspect	sweet	sensory aspect: sweet	342
dessert course	texture	sweet	texture: sweet	342
german wine	taste	sweet	taste: sweet	342
ice wine	taste	sweet	taste: sweet	342
sweet riesling	taste	sweet	taste: sweet	342
italian wine	taste	sweet	taste: sweet	342
sauterne	taste	sweet	taste: sweet	342
french wine	taste	sweet	taste: sweet	342
sauterne	characteristics	sweet and sticky	characteristics: sweet and sticky	342
wine descriptor	taste descriptors	sweet	taste descriptors: sweet	342
edible thing	smell	sweet	smell: sweet	342
german wine	style	sweet	style: sweet	342
sweet riesling	flavor	sweet	flavor: sweet	342
riesling	flavor	sweet	flavor: sweet	342
dessert course	flavor	sweet	flavor: sweet	342
rose wine	type	sweet	type: sweet	342
cabernet franc	taste	dry	taste: dry	343
texas wine	taste	dry	taste: dry	343
white bordeaux	taste	dry	taste: dry	343
wine descriptor	taste descriptors	dry	taste descriptors: dry	343
california wine	taste	dry	taste: dry	343
cabernet sauvignon	taste	dry	taste: dry	343
red wine	taste	dry	taste: dry	343
muscadet	taste	dry	taste: dry	343
american wine	taste	dry	taste: dry	343
dry white wine	taste	dry	taste: dry	343
wine grape	taste	dry	taste: dry	343
dry red wine	taste	dry	taste: dry	343
wine descriptor	taste	dry	taste: dry	343
semillon	taste	dry	taste: dry	343
table wine	taste	dry	taste: dry	343
sweet riesling	label	dry	label: dry	343
sancerre	label	dry	label: dry	343
chenin blanc	taste	dry	taste: dry	343
wine descriptor	flavor profile	dry	flavor profile: dry	343
red table wine	taste	dry	taste: dry	343
sweet riesling	taste profile	off-dry	taste profile: off-dry	343
wine taste	mouthfeel	dry	mouthfeel: dry	343
wine descriptor	taste characteristics	dry	taste characteristics: dry	343
german wine	flavor	dry	flavor: dry	343
wine taste	sensory attributes	dry	sensory attributes: dry	343
meursault	characteristics	crisp acidity	characteristics: crisp acidity	343
semillon	characteristics	crisp acidity	characteristics: crisp acidity	343
gamay	characteristics	crisp acidity	characteristics: crisp acidity	343
white table wine	taste	dry	taste: dry	343
rose wine	taste	dry	taste: dry	343
dry riesling	flavor profile	dry	flavor profile: dry	343
dry wine	taste	dry	taste: dry	343
wine descriptor	taste profile	dry	taste profile: dry	343
pinot noir	characteristics	crisp acidity	characteristics: crisp acidity	343
dry riesling	taste	dry	taste: dry	343
german wine	taste	dry	taste: dry	343
sancerre	taste	dry	taste: dry	343
pinot blanc	taste	dry	taste: dry	343
french wine	taste	dry	taste: dry	343
white wine	taste	dry	taste: dry	343
italian wine	taste	dry	taste: dry	343
chianti	taste	dry	taste: dry	343
sauvignon blanc	taste	dry	taste: dry	343
riesling	taste	dry	taste: dry	343
alsace wine	taste	spicy	taste: spicy	344
zinfandel	taste	spicy	taste: spicy	344
petite syrah	flavor profile	spicy	flavor profile: spicy	344
dry red wine	flavor profile	spicy	flavor profile: spicy	344
wine taste	flavor profile	spicy	flavor profile: spicy	344
dessert wine	flavor profile	spicy	flavor profile: spicy	344
wine descriptor	smell descriptors	spicy	smell descriptors: spicy	344
zinfandel	flavor	spicy	flavor: spicy	344
wine descriptor	type	spicy	type: spicy	344
petite syrah	taste	spicy	taste: spicy	344
wine taste	flavor profiles	spicy	flavor profiles: spicy	344
alsace wine	flavor profile	spicy	flavor profile: spicy	344
full bodied wine	flavor profile	spicy	flavor profile: spicy	344
riesling	pairing with	spicy food	pairing with: spicy food	344
wine flavor	characteristics	spicy	characteristics: spicy	344
cabernet franc	characteristics	spicy	characteristics: spicy	344
meritage	taste profile	spicy	taste profile: spicy	344
wine descriptor	intensity	pungent	intensity: pungent	344
dry wine	flavor profile	spicy	flavor profile: spicy	344
dry red wine	aroma	spicy	aroma: spicy	344
edible thing	taste	spicy	taste: spicy	344
red meat	taste	savory	taste: savory	344
edible thing	taste	savory	taste: savory	344
dessert	taste	savory	taste: savory	344
pasta	taste	savory	taste: savory	344
full bodied wine	aroma	spicy	aroma: spicy	344
consumable thing	taste	savory	taste: savory	344
chenin blanc	pairing	spicy food	pairing: spicy food	344
wine flavor	aroma	spicy	aroma: spicy	344
sweet riesling	pairing	spicy food	pairing: spicy food	344
dry riesling	pairing	spicy food	pairing: spicy food	344
wine flavor	notes	spicy	notes: spicy	344
wine taste	aroma	spicy	aroma: spicy	344
zinfandel	pairing	spicy food	pairing: spicy food	344
dry riesling	taste	refreshing	taste: refreshing	345
rose wine	characteristics	refreshing	characteristics: refreshing	345
white bordeaux	taste	refreshing	taste: refreshing	345
dry white wine	taste	refreshing	taste: refreshing	345
potable liquid	properties	refreshing	properties: refreshing	345
white table wine	properties	refreshing	properties: refreshing	345
muscadet	taste	refreshing	taste: refreshing	345
potable liquid	texture	slightly fizzy	texture: slightly fizzy	345
white table wine	type	refreshing	type: refreshing	345
white table wine	taste	refreshing	taste: refreshing	345
muscadet	flavor	fresh	flavor: fresh	345
sauvignon blanc	flavor profile	refreshing	flavor profile: refreshing	345
dry riesling	style	refreshing	style: refreshing	345
potable liquid	texture	refreshing	texture: refreshing	345
sancerre	characteristics	refreshing	characteristics: refreshing	345
wine taste	overall impression	refreshing	overall impression: refreshing	345
potable liquid	texture	fizzy	texture: fizzy	345
dry white wine	texture	refreshing	texture: refreshing	345
semillon	texture	refreshing	texture: refreshing	345
muscadet	texture	refreshing	texture: refreshing	345
potable liquid	properties	calming	properties: calming	345
potable liquid	taste	fresh	taste: fresh	345
chenin blanc	texture	refreshing	texture: refreshing	345
dry riesling	texture	refreshing	texture: refreshing	345
sauvignon blanc	taste	refreshing	taste: refreshing	345
riesling	taste profile	refreshing	taste profile: refreshing	345
sancerre	taste	refreshing	taste: refreshing	345
white burgundy	taste	refreshing	taste: refreshing	345
red wine	type	full-bodied	type: full-bodied	346
cabernet sauvignon	type	full-bodied	type: full-bodied	346
zinfandel	type	full-bodied	type: full-bodied	346
american wine	taste	full-bodied	taste: full-bodied	346
chianti	taste	full-bodied	taste: full-bodied	346
texas wine	taste	full-bodied	taste: full-bodied	346
italian wine	taste	full-bodied	taste: full-bodied	346
cabernet franc	taste	full-bodied	taste: full-bodied	346
wine flavor	taste profile	full-bodied	taste profile: full-bodied	346
bordeaux	taste	full-bodied	taste: full-bodied	346
zinfandel	taste	full-bodied	taste: full-bodied	346
full bodied wine	taste	full-bodied	taste: full-bodied	346
red burgundy	taste	full-bodied	taste: full-bodied	346
dessert wine	taste	full-bodied	taste: full-bodied	346
cabernet sauvignon	taste	full-bodied	taste: full-bodied	346
dry red wine	taste	full-bodied	taste: full-bodied	346
red table wine	taste	full-bodied	taste: full-bodied	346
burgundy	taste	full-bodied	taste: full-bodied	346
pauillac	taste	full-bodied	taste: full-bodied	346
merlot	taste	full-bodied	taste: full-bodied	346
petite syrah	taste	full-bodied	taste: full-bodied	346
medoc	taste	full-bodied	taste: full-bodied	346
red wine	taste	full-bodied	taste: full-bodied	346
st emilion	taste	full-bodied	taste: full-bodied	346
wine flavor	taste	light-bodied	taste: light-bodied	346
margaux	taste	full-bodied	taste: full-bodied	346
dry wine	taste	full-bodied	taste: full-bodied	346
meritage	taste	full-bodied	taste: full-bodied	346
beaujolais	taste	light-bodied	taste: light-bodied	346
dry red wine	texture	full-bodied	texture: full-bodied	346
petite syrah	texture	full-bodied	texture: full-bodied	346
sauterne	texture	full-bodied	texture: full-bodied	346
wine descriptor	texture	full-bodied	texture: full-bodied	346
california wine	taste	full-bodied	taste: full-bodied	346
wine flavor	taste	full-bodied	taste: full-bodied	346
red bordeaux	taste	full-bodied	taste: full-bodied	346
pinot noir	taste	light-bodied	taste: light-bodied	346
meursault	taste profile	medium body	taste profile: medium body	346
wine descriptor	taste profile	light-bodied	taste profile: light-bodied	346
wine descriptor	taste profile	full-bodied	taste profile: full-bodied	346
dessert wine	texture	full-bodied	texture: full-bodied	346
wine flavor	texture	full-bodied	texture: full-bodied	346
wine flavor	taste profile	light-bodied	taste profile: light-bodied	346
zinfandel	flavor	full-bodied	flavor: full-bodied	346
wine taste	mouthfeel	full-bodied	mouthfeel: full-bodied	346
texas wine	flavor profile	full-bodied	flavor profile: full-bodied	346
burgundy	characteristic	full-bodied	characteristic: full-bodied	346
pinot noir	taste	light bodied	taste: light bodied	346
pauillac	flavor profile	full-bodied	flavor profile: full-bodied	346
potable liquid	temperature	hot	temperature: hot	347
edible thing	stored at	room temperature	stored at: room temperature	347
potable liquid	temperature	warm	temperature: warm	347
potable liquid	properties	temperature	properties: temperature	347
ice wine	storage conditions	cool temperature	storage conditions: cool temperature	347
potable liquid	temperature	room temperature	temperature: room temperature	347
potable liquid	temperature	cold	temperature: cold	347
alsace wine	texture	smooth	texture: smooth	348
edible thing	texture	hard	texture: hard	348
consumable thing	texture	hard	texture: hard	348
dessert course	texture	smooth	texture: smooth	348
dessert wine	texture	viscous	texture: viscous	348
potable liquid	texture	thin	texture: thin	348
wine descriptor	texture	thin	texture: thin	348
potable liquid	texture	cool	texture: cool	348
anjou	skin	thin	skin: thin	348
consumable thing	texture	solid	texture: solid	348
wine flavor	texture	smooth	texture: smooth	348
dessert	texture	smooth	texture: smooth	348
pinot blanc	texture	smooth	texture: smooth	348
sweet dessert	texture	smooth	texture: smooth	348
wine taste	texture	smooth	texture: smooth	348
riesling	texture	smooth	texture: smooth	348
dry riesling	texture	smooth	texture: smooth	348
dry red wine	texture	smooth	texture: smooth	348
dessert wine	texture	smooth	texture: smooth	348
wine descriptor	characteristic	texture	characteristic: texture	348
margaux	characteristics	smooth	characteristics: smooth	348
meritage	characteristics	smooth texture	characteristics: smooth texture	348
fish course	texture	flaky	texture: flaky	348
wine descriptor	attribute	texture	attribute: texture	348
dry wine	texture	smooth	texture: smooth	348
rose wine	texture	smooth	texture: smooth	348
dry white wine	texture	smooth	texture: smooth	348
pasta	texture	al dente	texture: al dente	348
ice wine	texture	viscous	texture: viscous	348
wine descriptor	texture	smooth	texture: smooth	348
sweet riesling	texture	smooth	texture: smooth	348
sauterne	texture	smooth	texture: smooth	348
anjou	skin	smooth	skin: smooth	348
potable liquid	texture	crystalline	texture: crystalline	348
consumable thing	texture	powder	texture: powder	348
red meat	texture	lean	texture: lean	348
potable liquid	texture	cooling	texture: cooling	348
white wine	texture	smooth	texture: smooth	348
sweet wine	texture	smooth	texture: smooth	348
anjou	texture	smooth	texture: smooth	348
dessert wine	texture	thick	texture: thick	348
sauterne	texture	thick	texture: thick	348
potable liquid	texture	thick	texture: thick	348
wine descriptor	texture	thick	texture: thick	348
edible thing	texture	dry	texture: dry	348
ice wine	texture	thick	texture: thick	348
dry red wine	texture	thick	texture: thick	348
sweet wine	texture	thick	texture: thick	348
potable liquid	texture	smooth	texture: smooth	348
chenin blanc	texture	dry	texture: dry	348
wine taste	texture	dry	texture: dry	348
red meat	texture	tough	texture: tough	348
potable liquid	texture	still	texture: still	348
red meat	texture	chewy	texture: chewy	348
edible thing	texture	smooth	texture: smooth	348
full bodied wine	texture	smooth	texture: smooth	348
anjou	texture	fuzzy	texture: fuzzy	349
sweet dessert	texture	fluffy	texture: fluffy	349
wine color	description	silky	description: silky	349
red meat	texture	tender	texture: tender	349
sauterne	texture	velvety	texture: velvety	349
dessert wine	texture	velvety	texture: velvety	349
sweet wine	texture	velvety	texture: velvety	349
full bodied wine	body	velvety	body: velvety	349
sweet fruit	texture	soft	texture: soft	349
dessert course	texture	soft	texture: soft	349
fruit course	texture	soft	texture: soft	349
sauvignon blanc	texture	light	texture: light	349
pinot blanc	texture	light	texture: light	349
dessert	texture	soft	texture: soft	349
anjou	texture	soft	texture: soft	349
fish course	texture	soft	texture: soft	349
consumable thing	texture	soft	texture: soft	349
sweet fruit	texture	fibrous	texture: fibrous	349
edible thing	texture	soft	texture: soft	349
pasta	texture	soft	texture: soft	349
sweet wine	style	sticky	style: sticky	349
muscadet	texture	light	texture: light	349
full bodied wine	texture	velvety	texture: velvety	349
fish course	texture	tender	texture: tender	349
sweet dessert	texture	soft	texture: soft	349
chenin blanc	texture	silky	texture: silky	349
petite syrah	texture	velvety	texture: velvety	349
chenin blanc	texture	light	texture: light	349
dry riesling	texture	light	texture: light	349
late harvest	event	harvest moon	event: harvest moon	350
dessert course	time of day	after dinner	time of day: after dinner	350
meal	time	midnight	time: midnight	350
meal	time	evening	time: evening	350
dessert course	time of day	after lunch	time of day: after lunch	350
meal	time	morning	time: morning	350
meal course	time of day	afternoon	time of day: afternoon	350
meal course	time of day	morning	time of day: morning	350
meal course	time of day	evening	time of day: evening	350
meal	time	afternoon	time: afternoon	350
wine color	tone	neutral	tone: neutral	351
wine color	tone	cool	tone: cool	351
wine color	tone	warm	tone: warm	351
merlot	characteristics	mellow	characteristics: mellow	351
port	purpose	tourism	purpose: tourism	352
st émilion	tourist attraction	wine tastings	tourist attraction: wine tastings	352
st-émilion	tourism	vineyard visits	tourism: vineyard visits	352
st-émilion	tourism	cultural tourism	tourism: cultural tourism	352
st-émilion	tourism	gastronomic tourism	tourism: gastronomic tourism	352
loire	use	tourism	use: tourism	352
st emilion	tourism	wine tastings	tourism: wine tastings	352
st-émilion	tourism	wine tastings	tourism: wine tastings	352
st-émilion	tourism	wine tourism	tourism: wine tourism	352
wine taste	wine type	red	wine type: red	353
sancerre	category	wine	category: wine	353
white bordeaux	type	dry wine	type: dry wine	353
dry red wine	type	dry wine	type: dry wine	353
dry white wine	type	dry wine	type: dry wine	353
chardonnay	type	white wine	type: white wine	353
wine color	associated with	red wine	associated with: red wine	353
dessert wine	type	fortified wine	type: fortified wine	353
ice wine	type	fortified wine	type: fortified wine	353
sweet wine	type	fortified wine	type: fortified wine	353
sauterne	category	white wine	category: white wine	353
red table wine	category	wine	category: wine	353
cabernet sauvignon	wine type	red	wine type: red	353
dry white wine	type	white wine	type: white wine	353
semillon	type	white wine	type: white wine	353
white bordeaux	type	white wine	type: white wine	353
alsace wine	type	white wine	type: white wine	353
alsatian wine	type	white wine	type: white wine	353
california wine	type	red wine	type: red wine	353
zinfandel	type	red wine	type: red wine	353
st emilion	type	red wine	type: red wine	353
dry white wine	category	wine	category: wine	353
sauterne	category	wine	category: wine	353
white burgundy	category	wine	category: wine	353
table wine	category	wine	category: wine	353
medoc	category	wine	category: wine	353
chianti	category	red wine	category: red wine	353
merlot	type	red wine	type: red wine	353
sancerre	type	white wine	type: white wine	353
california wine	type	white wine	type: white wine	353
meritage	type	white wine	type: white wine	353
rose wine	category	wine	category: wine	353
sauvignon blanc	type	white wine	type: white wine	353
red wine	category	wine	category: wine	353
muscadet	category	wine	category: wine	353
pauillac	category	wine	category: wine	353
american wine	type	white wine	type: white wine	353
muscadet	type	white wine	type: white wine	353
dry riesling	type	white wine	type: white wine	353
white table wine	category	wine	category: wine	353
chianti	category	wine	category: wine	353
margaux	category	wine	category: wine	353
pauillac	type	red wine	type: red wine	353
red burgundy	type	red wine	type: red wine	353
full bodied wine	type	red wine	type: red wine	353
american wine	type	red wine	type: red wine	353
red table wine	type	red wine	type: red wine	353
cabernet sauvignon	type	red wine	type: red wine	353
red bordeaux	type	red wine	type: red wine	353
petite syrah	type	red wine	type: red wine	353
chianti	type	red wine	type: red wine	353
dry wine	type	red wine	type: red wine	353
bordeaux	type	red wine	type: red wine	353
white burgundy	type	red wine	type: red wine	353
cabernet franc	type	red wine	type: red wine	353
german wine	type	red wine	type: red wine	353
rose wine	type	red wine	type: red wine	353
texas wine	type	red wine	type: red wine	353
margaux	wine type	red wine	wine type: red wine	353
gamay	wine type	red wine	wine type: red wine	353
chianti	wine type	red wine	wine type: red wine	353
merlot	wine type	red wine	wine type: red wine	353
beaujolais	type	red wine	type: red wine	353
german wine	type	white wine	type: white wine	353
sweet riesling	type	white wine	type: white wine	353
pinot blanc	type	white wine	type: white wine	353
riesling	type	white wine	type: white wine	353
chenin blanc	type	white wine	type: white wine	353
pinot noir	type	red wine	type: red wine	353
gamay	type	red wine	type: red wine	353
st. emilion	type	red wine	type: red wine	353
wine flavor	flavor profile	red wine	flavor profile: red wine	353
white burgundy	type	white wine	type: white wine	353
meursault	type	white wine	type: white wine	353
margaux	category	red wine	category: red wine	353
texas wine	type	white wine	type: white wine	353
dry red wine	category	wine	category: wine	353
ice wine	category	wine	category: wine	353
dessert wine	category	wine	category: wine	353
meritage	type	red wine	type: red wine	353
rose wine	type	pink wine	type: pink wine	353
st emilion	famous for	red wine	famous for: red wine	353
bordeaux	wine type	red wine	wine type: red wine	353
petite syrah	wine type	red wine	wine type: red wine	353
st. émilion	wines	red wine	wines: red wine	353
alsace wine	type	dry wine	type: dry wine	353
chardonnay	type	dry wine	type: dry wine	353
bordeaux	categorization	red wine	categorization: red wine	353
st emilion	wine production	white wine	wine production: white wine	353
muscadet	type	dry white wine	type: dry white wine	353
semillon	type	dry wine	type: dry wine	353
chenin blanc	type	dry wine	type: dry wine	353
wine descriptor	wine style	red	wine style: red	353
rose wine	made from	red wine	made from: red wine	353
chardonnay	type	oaky wine	type: oaky wine	353
st emilion	wine region	red wine	wine region: red wine	353
wine color	associated with	red wine with meat	associated with: red wine with meat	353
wine taste	wine style	red	wine style: red	353
st emilion	wine production	red wine	wine production: red wine	353
meritage	wine	red	wine: red	353
wine flavor	origin	white wine	origin: white wine	353
white burgundy	type	dry white wine	type: dry white wine	353
sancerre	type	dry white wine	type: dry white wine	353
meursault	type	burgundy wine	type: burgundy wine	353
dry red wine	type	red wine	type: red wine	353
dry wine	type	white wine	type: white wine	353
rose wine	type	white wine	type: white wine	353
sauterne	type	white wine	type: white wine	353
red bordeaux	wine type	red wine	wine type: red wine	353
pauillac	wine type	red wine	wine type: red wine	353
burgundy	wine type	red wine	wine type: red wine	353
red burgundy	type	burgundy wine	type: burgundy wine	353
dry riesling	type	dry wine	type: dry wine	353
medoc	type	red wine	type: red wine	353
margaux	type	red wine	type: red wine	353
red burgundy	wine type	red wine	wine type: red wine	353
st émilion	wine type	red wine	wine type: red wine	353
chianti	type	italian wine	type: italian wine	353
merlot	type	italian wine	type: italian wine	353
sauvignon blanc	type	oaky wine	type: oaky wine	353
semillon	type	oaky wine	type: oaky wine	353
cabernet sauvignon	type	dry wine	type: dry wine	353
sweet riesling	type	dry wine	type: dry wine	353
pinot noir	type	dry wine	type: dry wine	353
riesling	type	dry wine	type: dry wine	353
white wine	category	wine	category: wine	353
white bordeaux	category	wine	category: wine	353
meritage	category	wine	category: wine	353
muscadet	type	dry wine	type: dry wine	353
zinfandel	type	dry wine	type: dry wine	353
rose wine	type	dry wine	type: dry wine	353
chianti	category	italian wine	category: italian wine	353
pinot blanc	type	dry wine	type: dry wine	353
muscadet	category	dry wine	category: dry wine	353
white bordeaux	category	white wine	category: white wine	353
sancerre	category	white wine	category: white wine	353
muscadet	category	white wine	category: white wine	353
white burgundy	category	white wine	category: white wine	353
american wine	wine style	red	wine style: red	353
margaux	wine	red wine	wine: red wine	353
dry white wine	type	still wine	type: still wine	353
wine flavor	origin	red wine	origin: red wine	353
red burgundy	wine	red wine	wine: red wine	353
burgundy	wine	red wine	wine: red wine	353
st emilion	wine	red wine	wine: red wine	353
st-émilion	wine	red wine	wine: red wine	353
merlot	type	dry wine	type: dry wine	353
chianti	type	dry wine	type: dry wine	353
red table wine	type	dry wine	type: dry wine	353
white burgundy	type	dry wine	type: dry wine	353
sauvignon blanc	type	dry wine	type: dry wine	353
sancerre	category	dry wine	category: dry wine	353
dry red wine	category	red wine	category: red wine	353
pauillac	category	red wine	category: red wine	353
petite syrah	type	dry wine	type: dry wine	353
alsatian wine	type	dry wine	type: dry wine	353
sancerre	type	dry wine	type: dry wine	353
white wine	type	sparkling	type: sparkling	354
german wine	style	sparkling	style: sparkling	354
dry wine	type	sparkling	type: sparkling	354
wine taste	style	sparkling	style: sparkling	354
american wine	type	sparkling	type: sparkling	354
italian wine	color	sparkling	color: sparkling	354
french wine	pairing	sparkling with celebration	pairing: sparkling with celebration	354
wine color	associated with	sparkling wine	associated with: sparkling wine	354
rose wine	type	sparkling	type: sparkling	354
texas wine	type	sparkling	type: sparkling	354
wine descriptor	appearance	bubbles	appearance: bubbles	354
alsace wine	type	sparkling	type: sparkling	354
wine flavor	origin	sparkling	origin: sparkling	354
riesling	production method	sparkling	production method: sparkling	354
potable liquid	texture	sparkling	texture: sparkling	354
french wine	type	sparkling	type: sparkling	354
italian wine	type	sparkling	type: sparkling	354
table wine	type	sparkling	type: sparkling	354
california wine	type	sparkling	type: sparkling	354
alsace wine	production	sparkling	production: sparkling	354
fish course	pairing	sparkling water	pairing: sparkling water	354
german wine	type	sparkling	type: sparkling	354
ice wine	category	dessert wine	category: dessert wine	355
dessert wine	type	after-dinner wine	type: after-dinner wine	355
sweet wine	type	dessert-style wine	type: dessert-style wine	355
red burgundy	wine	fine wine	wine: fine wine	355
ice wine	type of wine	dessert wine	type of wine: dessert wine	355
bordeaux	categorization	expensive wine	categorization: expensive wine	355
pauillac	wine pairing	dark chocolate	wine pairing: dark chocolate	355
semillon	wine type	dessert wine	wine type: dessert wine	355
dessert wine	type	sweet wine	type: sweet wine	355
margaux	type	champagne	type: champagne	355
sauterne	category	sweet wine	category: sweet wine	355
sauvignon blanc	type	french wine	type: french wine	355
red bordeaux	type	french wine	type: french wine	355
ice wine	used for	dessert wine	used for: dessert wine	355
pauillac	pairing	red wine and chocolate	pairing: red wine and chocolate	355
sweet wine	type	ice wine	type: ice wine	355
chardonnay	popularity	wine for special occasions	popularity: wine for special occasions	355
margaux	type	french wine	type: french wine	355
sancerre	type	french wine	type: french wine	355
muscadet	type	french wine	type: french wine	355
petite syrah	type	french wine	type: french wine	355
red burgundy	type	french wine	type: french wine	355
texas wine	origin	american wine	origin: american wine	355
meritage	type	french wine	type: french wine	355
american wine	type	sparkling wine	type: sparkling wine	355
california wine	type	sparkling wine	type: sparkling wine	355
riesling	type	sweet wine	type: sweet wine	355
chenin blanc	type	sweet wine	type: sweet wine	355
beaujolais	type	french wine	type: french wine	355
medoc	type	french wine	type: french wine	355
bordeaux	type	french wine	type: french wine	355
pinot noir	type	french wine	type: french wine	355
gamay	type	french wine	type: french wine	355
american wine	type	dessert wine	type: dessert wine	355
sauterne	type	dessert wine	type: dessert wine	355
chianti	wine type	table wine	wine type: table wine	355
wine color	association	red wine with luxury	association: red wine with luxury	355
wine descriptor	pairing	wine	pairing: wine	355
fish course	pairing	wine	pairing: wine	355
sauterne	type	sweet wine	type: sweet wine	355
sweet riesling	type	dessert wine	type: dessert wine	355
chenin blanc	type	dessert wine	type: dessert wine	355
alsatian wine	type	sweet wine	type: sweet wine	355
alsace wine	type	sweet wine	type: sweet wine	355
dessert wine	type	dessert wine	type: dessert wine	355
sweet wine	type	dessert wine	type: dessert wine	355
ice wine	type	dessert wine	type: dessert wine	355
wine descriptor	wine pairing	dessert	wine pairing: dessert	355
german wine	type	sparkling wine	type: sparkling wine	355
texas wine	type	sparkling wine	type: sparkling wine	355
dry wine	type	sparkling wine	type: sparkling wine	355
alsace wine	type	sparkling wine	type: sparkling wine	355
dessert wine	category	sweet wine	category: sweet wine	355
wine flavor	flavor profile	sparkling wine	flavor profile: sparkling wine	355
wine descriptor	wine production method	dessert	wine production method: dessert	355
rose wine	made from	white wine	made from: white wine	355
wine descriptor	wine pairing	food	wine pairing: food	355
sweet wine	type	dessert wine with sweetness level	type: dessert wine with sweetness level	355
sweet wine	type	dessert wine style	type: dessert wine style	355
pinot noir	origin	champagne	origin: champagne	355
french wine	origin	champagne	origin: champagne	355
white burgundy	origin	european wine	origin: european wine	355
chenin blanc	type	sparkling wine	type: sparkling wine	355
sauterne	category	dessert wine	category: dessert wine	355
margaux	wine	expensive	wine: expensive	355
chenin blanc	production method	sparkling wine	production method: sparkling wine	355
sauterne	type	french wine	type: french wine	355
pinot blanc	type	french wine	type: french wine	355
german wine	production	sparkling wine	production: sparkling wine	355
white table wine	type	table wine	type: table wine	355
dry white wine	type	table wine	type: table wine	355
red table wine	type	table wine	type: table wine	355
sweet wine	type	sweet wine	type: sweet wine	355
ice wine	type	sweet wine	type: sweet wine	355
sweet wine	type	dessert sherry	type: dessert sherry	355
wine flavor	flavor profile	dessert wine	flavor profile: dessert wine	355
meritage	type	wine mix	type: wine mix	355
wine color	description	champagne	description: champagne	355
semillon	usage	sweet wine	usage: sweet wine	355
german wine	grape variety	gewürztraminer	grape variety: gewürztraminer	356
semillon	grape variety	australian wine	grape variety: australian wine	356
texas wine	grapes	texas star	grapes: texas star	356
pinot noir	grape characteristics	thin-skinned	grape characteristics: thin-skinned	356
cabernet franc	used in	wine blends	used in: wine blends	356
gamay	type	wine grape variety	type: wine grape variety	356
italian wine	grape variety	prosecco	grape variety: prosecco	356
semillon	type	white wine grape	type: white wine grape	356
texas wine	grapes	black spanish	grapes: black spanish	356
semillon	type	grape	type: grape	356
semillon	grape variety	drought-tolerant	grape variety: drought-tolerant	356
gamay	type	wine grape	type: wine grape	356
cabernet franc	type	wine grape	type: wine grape	356
zinfandel	grape	red grape	grape: red grape	356
cabernet franc	wine industry	used in blends	wine industry: used in blends	356
wine grape	type	vitis vinifera	type: vitis vinifera	356
gamay	type	red wine grape	type: red wine grape	356
semillon	type	grape variety	type: grape variety	356
semillon	grape variety	white wine	grape variety: white wine	356
pinot blanc	grape	white grape	grape: white grape	356
zinfandel	grape variety	red grape	grape variety: red grape	356
wine grape	category	grapes	category: grapes	356
cabernet franc	grape characteristics	high in acidity	grape characteristics: high in acidity	356
cabernet sauvignon	type	grape variety	type: grape variety	356
pinot noir	type	grape variety	type: grape variety	356
merlot	type	grape variety	type: grape variety	356
petite syrah	type	grape variety	type: grape variety	356
riesling	type	grape variety	type: grape variety	356
cabernet franc	type	grape variety	type: grape variety	356
semillon	grape variety	white wine grape	grape variety: white wine grape	356
medoc	type	grape	type: grape	356
cabernet franc	type	grape	type: grape	356
zinfandel	type	red grape	type: red grape	356
cabernet franc	grape characteristics	thick-skinned	grape characteristics: thick-skinned	356
white bordeaux	type	grapes	type: grapes	356
full bodied wine	produced from	red grapes	produced from: red grapes	356
gamay	type	grape variety	type: grape variety	356
pinot blanc	type	grape variety	type: grape variety	356
meritage	type	rosé	type: rosé	357
texas wine	type	rosé	type: rosé	357
wine color	main colors	rosé	main colors: rosé	357
wine descriptor	color	rosé	color: rosé	357
table wine	color	rosé	color: rosé	357
rose wine	made from	roses	made from: roses	357
gamay	used for	rosé	used for: rosé	357
wine color	associated with	rosé with summer	associated with: rosé with summer	357
wine color	production process	rosé with brief skin contact	production process: rosé with brief skin contact	357
wine color	category	rosé	category: rosé	357
alsace wine	label	rosé	label: rosé	357
table wine	type	rosé	type: rosé	357
french wine	type	rosé	type: rosé	357
wine color	categories	rosé	categories: rosé	357
wine flavor	origin	rosé	origin: rosé	357
wine color	shade	rosé	shade: rosé	357
wine color	type	rosé	type: rosé	357
dry wine	type	rosé	type: rosé	357
