concept	facet	property	facet_property	cluster_label
grater	purpose	meat processing	purpose: meat processing	1198
pig	uses	meat production	uses: meat production	1198
cow	uses	meat production	uses: meat production	1198
cow	role	milk production	role: milk production	1198
trombone	roles	melodic line	roles: melodic line	1199
piano	roles	accompaniment	roles: accompaniment	1199
cow	role	ecosystem	role: ecosystem	1199
harp	uses	accompaniment	uses: accompaniment	1199
trombone	roles	section member	roles: section member	1199
trombone	roles	harmony	roles: harmony	1199
trombone	roles	rhythm	roles: rhythm	1199
violin	roles	folk music	roles: folk music	1200
violin	roles	jazz	roles: jazz	1200
harp	players	classical	players: classical	1200
violin	roles	chamber music	roles: chamber music	1200
violin	history	iconic instrument in classical music	history: iconic instrument in classical music	1200
violin	roles	orchestral	roles: orchestral	1200
violin	roles	classical music	roles: classical music	1200
microwave	safety	avoiding splashes	safety: avoiding splashes	1201
microwave	safety	avoiding direct exposure	safety: avoiding direct exposure	1201
microwave	safety	avoiding overheating	safety: avoiding overheating	1201
microwave	safety	avoid overheating	safety: avoid overheating	1201
microwave	safety	avoiding exposure	safety: avoiding exposure	1201
hornet	control	wearing protective clothing	control: wearing protective clothing	1201
oven	safety	fire safety	safety: fire safety	1202
gun	safety	locks	safety: locks	1202
motorcycle	safety	safety courses	safety: safety courses	1202
shotgun	safety	manual safety	safety: manual safety	1202
microwave	safety features	child safety lock	safety features: child safety lock	1202
gun	safety	trigger locks	safety: trigger locks	1202
oven	safety	safety locks	safety: safety locks	1202
motorcycle	safety	leather jacket	safety: leather jacket	1203
motorcycle	safety	helmet	safety: helmet	1203
motorcycle	safety	gloves	safety: gloves	1203
snowboard	equipment	helmet	equipment: helmet	1203
motorcycle	safety	jacket	safety: jacket	1203
motorcycle	safety	visibility	safety: visibility	1203
motorcycle	safety	reflective gear	safety: reflective gear	1203
gun	safety	safeties	safety: safeties	1204
microwave	safety	precautions	safety: precautions	1204
microwave	safety	proper usage guidelines	safety: proper usage guidelines	1204
microwave	safety	correct usage guidelines	safety: correct usage guidelines	1204
ambulance	response	life-saving interventions	response: life-saving interventions	1204
shotgun	regulations	safety precautions	regulations: safety precautions	1204
microwave	safety	caution with children and pets	safety: caution with children and pets	1205
microwave	safety	caution with splatter	safety: caution with splatter	1205
microwave	safety	caution with water	safety: caution with water	1205
skillet	cleaning	dry only	cleaning: dry only	1205
microwave	safety	avoid metal containers	safety: avoid metal containers	1205
microwave	safety	caution	safety: caution	1205
microwave	safety	caution with liquids	safety: caution with liquids	1205
microwave	safety	following manufacturer guidelines	safety: following manufacturer guidelines	1206
microwave	safety	following guidelines	safety: following guidelines	1206
microwave	safety	following instructions	safety: following instructions	1206
microwave	safety features	auto shut-off	safety features: auto shut-off	1207
kettle	features	auto shut-off	features: auto shut-off	1207
oven	safety	auto shut-off	safety: auto shut-off	1207
microwave	safety features	automatic shut-off	safety features: automatic shut-off	1207
ship	sailing	river	sailing: river	1208
ship	sailing	lake	sailing: lake	1208
ship	sailing	coast	sailing: coast	1208
ship	sailing	sea	sailing: sea	1208
ship	sailing	ocean	sailing: ocean	1208
sailboat	sailing styles	tacking	sailing styles: tacking	1209
sailboat	sailing styles	upwind	sailing styles: upwind	1209
sailboat	sailing styles	jibing	sailing styles: jibing	1209
sailboat	sailing styles	downwind	sailing styles: downwind	1209
sailboat	sails	single-masted	sails: single-masted	1210
sailboat	sails	multi-masted	sails: multi-masted	1210
boat	scales	personal	scales: personal	1211
goldfish	biological	scaled	biological: scaled	1211
boat	scales	large	scales: large	1211
balloon	scales	large	scales: large	1211
balloon	scales	giant	scales: giant	1211
balloon	scales	medium	scales: medium	1211
balloon	scales	small	scales: small	1211
boat	scales	small	scales: small	1211
boat	scales	commercial	scales: commercial	1211
nectarine	season	summer	season: summer	1212
tangerine	season	spring	season: spring	1212
tangerine	season	summer	season: summer	1212
cherry	season	summer	season: summer	1212
pear	season	winter	season: winter	1212
tangerine	season	winter	season: winter	1212
cranberry	seasonality	harvested in autumn	seasonality: harvested in autumn	1213
tangerine	season	available year-round	season: available year-round	1213
cranberry	season	harvested in late summer	season: harvested in late summer	1213
cranberry	season	harvested in autumn	season: harvested in autumn	1213
cranberry	cultivation	harvested in fall	cultivation: harvested in fall	1213
cherry	season	fall	season: fall	1214
pumpkin	season	fall	season: fall	1214
tangerine	season	fall	season: fall	1214
cranberry	season	fall	season: fall	1214
cherry	season	harvest	season: harvest	1214
cherry	season	fresh	season: fresh	1214
nectarine	seasonality	fall	seasonality: fall	1214
pumpkin	season	harvest	season: harvest	1214
pear	season	fall	season: fall	1214
cherry	seasonality	fall	seasonality: fall	1214
nectarine	season	fall	season: fall	1214
cranberry	season	fresh in winter	season: fresh in winter	1214
cantaloupe	seasonality	early fall	seasonality: early fall	1214
nectarine	seasonality	summer	seasonality: summer	1214
cherry	seasonality	summer	seasonality: summer	1214
cantaloupe	seasonality	summer	seasonality: summer	1214
cherry	season	harvest season	season: harvest season	1214
pumpkin	season	halloween	season: halloween	1214
cherry	season	autumn	season: autumn	1214
pumpkin	season	autumn	season: autumn	1214
cherry	seasonality	harvest season	seasonality: harvest season	1214
moth	senses	touch	senses: touch	1215
octopus	senses	touch	senses: touch	1215
octopus	senses	eyes	senses: eyes	1215
moth	senses	vision	senses: vision	1215
octopus	senses	vision	senses: vision	1215
moth	senses	smell	senses: smell	1215
moth	senses	taste	senses: taste	1215
octopus	senses	taste	senses: taste	1215
octopus	senses	hearing	senses: hearing	1215
moth	senses	hearing	senses: hearing	1215
octopus	senses	smell	senses: smell	1215
candle	sensory properties	heat	sensory properties: heat	1216
candle	sensory properties	light	sensory properties: light	1216
hot dog	served with	saurekraut	served with: saurekraut	1217
hot dog	served with	onions	served with: onions	1217
hot dog	served with	relish	served with: relish	1217
hot dog	served with	mustard	served with: mustard	1217
sandwich	served with	dips	served with: dips	1217
hot dog	serving	with condiments	serving: with condiments	1217
hot dog	served with	ketchup	served with: ketchup	1217
sandwich	served with	fruit	served with: fruit	1218
sandwich	served with	salad	served with: salad	1218
sandwich	served with	chips	served with: chips	1218
sandwich	served with	soup	served with: soup	1218
ambulance	services	patient transportation	services: patient transportation	1219
ambulance	purpose	patient transport	purpose: patient transport	1219
helicopter	uses	medical transport	uses: medical transport	1219
ambulance	services	patient transfer	services: patient transfer	1219
ambulance	operations	patient transport	operations: patient transport	1219
ambulance	services	medical rescue	services: medical rescue	1219
ambulance	services	medical care	services: medical care	1219
ambulance	function	patient transport	function: patient transport	1219
ambulance	services	trauma care	services: trauma care	1219
ambulance	services	medical transport	services: medical transport	1219
ambulance	services	patient transport	services: patient transport	1219
ambulance	services	non-emergency medical transportation	services: non-emergency medical transportation	1219
ambulance	services	transportation	services: transportation	1219
hot dog	serving	at a ballgame	serving: at a ballgame	1220
hot dog	serving	at a ball game	serving: at a ball game	1220
donut	consumption	dessert	consumption: dessert	1221
pizza	serving	dinner	serving: dinner	1221
pizza	serving	hot	serving: hot	1221
cake	serving	dessert	serving: dessert	1221
pizza	serving	frozen	serving: frozen	1221
pie	serving	dessert course	serving: dessert course	1221
pizza	serving	cold	serving: cold	1221
pie	serving	pie à la mode	serving: pie à la mode	1221
biscuit	consumption	dessert	consumption: dessert	1221
pizza	serving	as a main course	serving: as a main course	1222
hot dog	serving	at a party	serving: at a party	1222
hot dog	serving	as a meal	serving: as a meal	1222
cake	serving	snack	serving: snack	1222
pizza	serving	snack	serving: snack	1222
pizza	serving	at a party	serving: at a party	1222
biscuit	usage	as a snack	usage: as a snack	1222
hot dog	serving	as a snack	serving: as a snack	1222
pizza	serving	as a dessert	serving: as a dessert	1222
pie	serving	whole pie	serving: whole pie	1222
hot dog	serving	at a picnic	serving: at a picnic	1222
pizza	serving	as a snack	serving: as a snack	1222
pizza	serving	for a gathering	serving: for a gathering	1222
hot dog	nutrition	can be a snack or meal	nutrition: can be a snack or meal	1222
pizza	serving	individual	serving: individual	1223
pizza	serving	slice	serving: slice	1223
cake	serving	slice	serving: slice	1223
pie	serving	slice	serving: slice	1223
pizza	serving	takeout	serving: takeout	1223
pizza	serving	delivery	serving: delivery	1223
pie	serving	plate	serving: plate	1223
sandwich	serving	cutting	serving: cutting	1223
pizza	serving	party	serving: party	1223
pie	serving	bite	serving: bite	1223
sandwich	serving	packaging	serving: packaging	1223
pie	serving	individual	serving: individual	1223
sandwich	serving	serving	serving: serving	1223
pie	serving	piece	serving: piece	1223
pie	serving	filling only	serving: filling only	1223
pie	serving	portion	serving: portion	1223
pizza	serving	delivered	serving: delivered	1223
ladle	used for	serving	used for: serving	1223
cake	serving	piece	serving: piece	1223
tongs	used for	serving	used for: serving	1223
spatula	used for	serving	used for: serving	1223
pan	used for	serving	used for: serving	1223
pot	used for	serving	used for: serving	1223
bagpipe	playing	drawing	playing: drawing	1223
sandwich	structure	served	structure: served	1223
crossbow	handling	aiming	handling: aiming	1223
cake	serving	portion	serving: portion	1223
spoon	used for	serving	used for: serving	1223
pot	uses	serving	uses: serving	1224
pan	uses	serving	uses: serving	1224
spoon	uses	serving	uses: serving	1224
bowl	uses	serving	uses: serving	1224
ladle	uses	serving	uses: serving	1224
salmon	life cycle	return	life cycle: return	1224
spoon	function	serving	function: serving	1224
pan	function	serving	function: serving	1224
ladle	function	serving	function: serving	1224
sword	handle	guard	handle: guard	1224
spoon	use	serving	use: serving	1224
bayonet	use	interrupt	use: interrupt	1224
hot dog	serving	wrapped	serving: wrapped	1224
sandwich	serving	handheld	serving: handheld	1224
pizza	serving	group	serving: group	1224
pizza	serving	event	serving: event	1224
spatula	function	serving	function: serving	1224
hot dog	serving styles	in a wrap	serving styles: in a wrap	1225
hot dog	serving	on a bun	serving: on a bun	1225
hot dog	serving	in a bun	serving: in a bun	1225
hot dog	food type	bun	food type: bun	1225
hot dog	serving	served on a bun	serving: served on a bun	1225
hot dog	serving	in a bun with toppings	serving: in a bun with toppings	1225
hot dog	serving style	in a bun	serving style: in a bun	1225
hot dog	serving style	on a stick	serving style: on a stick	1225
hot dog	serving styles	in a bun	serving styles: in a bun	1225
hot dog	serving styles	with condiments	serving styles: with condiments	1225
hot dog	serving styles	on a bun	serving styles: on a bun	1225
hot dog	serving style	in a basket	serving style: in a basket	1225
spatula	kitchen tasks	serving	kitchen tasks: serving	1226
pizza	serving styles	whole	serving styles: whole	1226
pizza	serving styles	folded slice	serving styles: folded slice	1226
hot dog	serving styles	on a stick	serving styles: on a stick	1226
pizza	serving styles	slice	serving styles: slice	1226
pizza	serving styles	wrapped	serving styles: wrapped	1226
pizza	serving styles	folded	serving styles: folded	1226
pizza	serving styles	slices	serving styles: slices	1226
sandwich	serving	cut into pieces	serving: cut into pieces	1226
toaster	operation	set temperature	operation: set temperature	1227
microwave	settings	power levels	settings: power levels	1227
hair dryer	settings	cool shot	settings: cool shot	1227
microwave	settings	cooking times	settings: cooking times	1227
blender	settings	speed	settings: speed	1227
hair dryer	settings	speed	settings: speed	1227
stereo	settings	volume	settings: volume	1227
blender	settings	temperature	settings: temperature	1227
oven	settings	temperature	settings: temperature	1227
hair dryer	settings	temperature	settings: temperature	1227
microwave	operation	power level	operation: power level	1227
hair dryer	settings	heat	settings: heat	1227
microwave	settings	heat distribution	settings: heat distribution	1227
piano	settings	school	settings: school	1228
candle	settings	church	settings: church	1228
piano	settings	recording studio	settings: recording studio	1228
piano	settings	living room	settings: living room	1228
candle	settings	restaurant	settings: restaurant	1228
hair dryer	settings	low heat	settings: low heat	1229
hair dryer	settings	high heat	settings: high heat	1229
stereo	settings	treble	settings: treble	1230
accordion	features	treble and bass	features: treble and bass	1230
stereo	settings	equalizer	settings: equalizer	1230
stereo	settings	bass	settings: bass	1230
oven	settings	time	settings: time	1231
grenade	activation	timer	activation: timer	1231
microwave	settings	timers	settings: timers	1231
hair dryer	settings	timer	settings: timer	1231
microwave	operation	timer	operation: timer	1231
blender	settings	timer	settings: timer	1231
microwave	settings	rotating speed	settings: rotating speed	1231
stereo	settings	balance	settings: balance	1232
candle	settings	home	settings: home	1232
hair dryer	settings	high	settings: high	1232
hair dryer	settings	cool	settings: cool	1232
stereo	settings	tone	settings: tone	1232
hair dryer	settings	diffuser	settings: diffuser	1232
hair dryer	settings	direction	settings: direction	1232
blender	settings	mode	settings: mode	1232
oven	settings	mode	settings: mode	1232
hair dryer	settings	low	settings: low	1232
pencil	shape	triangular	shape: triangular	1233
skillet	shape	curved	shape: curved	1233
ladle	shape	curved	shape: curved	1233
dagger	shape	long	shape: long	1233
spear	shape	long	shape: long	1233
pizza	appearance	flat	appearance: flat	1233
parsley	appearance	flat	appearance: flat	1233
lettuce	appearance	flat	appearance: flat	1233
dagger	shape	straight	shape: straight	1233
skis	shape	straight	shape: straight	1233
tongs	shape	straight	shape: straight	1233
baseball bat	shape	straight	shape: straight	1233
spear	shape	straight	shape: straight	1233
machete	shape	straight	shape: straight	1233
pencil	shape	straight	shape: straight	1233
screwdriver	shape	straight	shape: straight	1233
peas	appearance	flat	appearance: flat	1233
spatula	shape	curved	shape: curved	1233
pan	shape	curved	shape: curved	1233
pin	shape	curved	shape: curved	1233
sword	shape	straight	shape: straight	1233
pin	shape	small	shape: small	1233
skis	shape	curved	shape: curved	1233
tongs	shape	curved	shape: curved	1233
machete	shape	curved	shape: curved	1233
frisbee	shape	curved	shape: curved	1233
dagger	shape	curved	shape: curved	1233
chisel	shape	curved	shape: curved	1233
spoon	shape	curved	shape: curved	1233
spear	shape	curved	shape: curved	1233
colander	shape	curved	shape: curved	1233
corkscrew	shape	curved	shape: curved	1233
pencil	shape	curved	shape: curved	1233
screwdriver	shape	curved	shape: curved	1233
sword	shape	curved	shape: curved	1233
pot	shape	curved	shape: curved	1233
baseball bat	shape	curved	shape: curved	1233
ladle	shape	straight	shape: straight	1233
bathtub	shape	curved	shape: curved	1233
skillet	shape	flat bottom	shape: flat bottom	1233
pan	shape	flat	shape: flat	1233
chisel	shape	flat	shape: flat	1233
screwdriver	shape	flat	shape: flat	1233
ladle	shape	flat	shape: flat	1233
skillet	shape	flat	shape: flat	1233
pin	shape	flat	shape: flat	1233
spatula	shape	flat	shape: flat	1233
bullet	shape	flat	shape: flat	1233
pot	shape	rectangular	shape: rectangular	1233
kettle	shape	rectangular	shape: rectangular	1233
pan	shape	rectangular	shape: rectangular	1233
skillet	shape	rectangular	shape: rectangular	1233
bathtub	shape	rectangular	shape: rectangular	1233
bowl	shape	rectangular	shape: rectangular	1233
colander	shape	rectangular	shape: rectangular	1233
frisbee	shape	flat	shape: flat	1233
paintbrush	shape	flat	shape: flat	1233
spoon	shape	flat	shape: flat	1233
grater	shape	flat	shape: flat	1233
colander	shape	flat	shape: flat	1233
pot	shape	square	shape: square	1233
pie	shape	square	shape: square	1233
pin	shape	square	shape: square	1233
kettle	shape	square	shape: square	1233
colander	shape	square	shape: square	1233
pan	shape	square	shape: square	1233
spoon	shape	square	shape: square	1233
skillet	shape	square	shape: square	1233
donut	shape	empty	shape: empty	1233
crayon	shape	square	shape: square	1233
spear	shape	short	shape: short	1233
dagger	shape	short	shape: short	1233
knife	shape	edge	shape: edge	1233
pencil	shape	flat	shape: flat	1233
screwdriver	head	flat	head: flat	1233
bowl	shape	square	shape: square	1233
screwdriver	head shape	flat	head shape: flat	1233
pencil	shape	tip	shape: tip	1234
sword	shape	serrated	shape: serrated	1234
sword	shapes	tapered	shapes: tapered	1234
dagger	shapes	tapered	shapes: tapered	1234
chisel	shapes	tapered	shapes: tapered	1234
machete	shapes	tapered	shapes: tapered	1234
sword	shape	fluted	shape: fluted	1234
spatula	shape	serrated	shape: serrated	1234
machete	shape	serrated	shape: serrated	1234
balloon	shape	tubular	shape: tubular	1234
screwdriver	shape	t-shaped	shape: t-shaped	1234
colander	shape	tubular	shape: tubular	1234
spoon	shape	tapered	shape: tapered	1234
bullet	shape	pointed	shape: pointed	1234
pin	shape	pointed	shape: pointed	1234
chisel	shape	pointed	shape: pointed	1234
sword	shape	pointed	shape: pointed	1234
pencil	shape	pointed	shape: pointed	1234
paintbrush	features	tapered	features: tapered	1234
spear	shape	pointed	shape: pointed	1234
spear	shape	tapered	shape: tapered	1234
machete	shape	tapered	shape: tapered	1234
sword	shape	tapered	shape: tapered	1234
sword	shape	blunt	shape: blunt	1234
paintbrush	shape	filbert	shape: filbert	1234
celery	appearance	tapered shape	appearance: tapered shape	1234
pencil	shape	sharp	shape: sharp	1234
spoon	shape	angled	shape: angled	1234
spatula	shape	angled	shape: angled	1234
machete	shape	angled	shape: angled	1234
pencil	shape	angled	shape: angled	1234
candle	shape	taper	shape: taper	1234
paintbrush	shape	angled	shape: angled	1234
ladle	shape	angled	shape: angled	1234
skis	shape	angled	shape: angled	1234
ladle	shape	angular	shape: angular	1234
tongs	shape	angular	shape: angular	1234
bullet	shape	tipped	shape: tipped	1234
spear	shape	tipped	shape: tipped	1234
spatula	shape	tapered	shape: tapered	1234
pin	shape	tapered	shape: tapered	1234
screwdriver	shape	angled	shape: angled	1234
grater	shape	box	shape: box	1235
crayon	shape	box	shape: box	1235
screwdriver	head	hexagonal	head: hexagonal	1235
spatula	shapes	rounded	shapes: rounded	1235
donut	shape	filled center	shape: filled center	1235
scissors	shapes	rounded	shapes: rounded	1235
bowl	shape	oval	shape: oval	1235
colander	shape	grid	shape: grid	1235
pot	shape	oval	shape: oval	1235
chisel	edges	rounded	edges: rounded	1235
frisbee	shape	circle	shape: circle	1235
spatula	shape	rounded	shape: rounded	1235
skillet	shape	rounded	shape: rounded	1235
frisbee	shape	rounded	shape: rounded	1235
pencil	shape	rounded	shape: rounded	1235
pencil	tip	rounded	tip: rounded	1235
balloon	shape	oval	shape: oval	1235
spatula	type	rounded	type: rounded	1235
kettle	shape	round	shape: round	1235
pie	shape	round	shape: round	1235
skillet	shape	rounded bottom	shape: rounded bottom	1235
donut	shape	filled	shape: filled	1235
tongs	shape	single	shape: single	1235
bowl	shape	round	shape: round	1235
colander	shape	round	shape: round	1235
spoon	shape	round	shape: round	1235
skateboard	features	rounded	features: rounded	1235
skillet	shape	round	shape: round	1235
crayon	shape	round	shape: round	1235
frisbee	shape	round	shape: round	1235
paintbrush	shape	round	shape: round	1235
pin	shape	round	shape: round	1235
baseball bat	shape	round	shape: round	1235
pot	shape	round	shape: round	1235
bullet	shape	round	shape: round	1235
grater	shape	round	shape: round	1235
pan	shape	round	shape: round	1235
ladle	shape	bowl-like	shape: bowl-like	1236
colander	shape	bowl-like	shape: bowl-like	1236
ladle	shape	spoon-shaped	shape: spoon-shaped	1236
tongs	shape	paddle-like	shape: paddle-like	1236
earmuffs	design	cup-shaped	design: cup-shaped	1236
colander	shape	hoop-shaped	shape: hoop-shaped	1236
ladle	shape	spoon-like	shape: spoon-like	1236
tongs	shape	claw-like	shape: claw-like	1236
pan	shape	wok-shaped	shape: wok-shaped	1236
frisbee	shape	disc-shaped	shape: disc-shaped	1236
spoon	shape	bowl-shaped	shape: bowl-shaped	1236
ladle	shape	bowl-shaped	shape: bowl-shaped	1236
colander	shape	bowl-shaped	shape: bowl-shaped	1236
grenade	shape	egg-shaped	shape: egg-shaped	1236
ladle	shape	cup-shaped	shape: cup-shaped	1236
dagger	type	sickle-shaped	type: sickle-shaped	1236
corkscrew	shape	screw-like	shape: screw-like	1236
spoon	shape	bent	shape: bent	1237
colander	shape	holed	shape: holed	1237
tongs	shape	hinged	shape: hinged	1237
grater	design	hollow	design: hollow	1237
balloon	shape	inflated	shape: inflated	1237
canoe	shape	dugout	shape: dugout	1237
candle	shape	molded	shape: molded	1237
kettle	shape	silhouette	shape: silhouette	1237
skillet	shape	shallow	shape: shallow	1237
pin	shape	plastic	shape: plastic	1237
pan	shape	deep	shape: deep	1237
skillet	shape	deep	shape: deep	1237
bullet	properties	hollow	properties: hollow	1237
colander	shape	hollow	shape: hollow	1237
bullet	shape	hollow	shape: hollow	1237
strainer	shapes	hollow	shapes: hollow	1237
grater	shapes	hollow	shapes: hollow	1237
tongs	shape	pair	shape: pair	1237
pan	shape	shallow	shape: shallow	1237
sword	handle	grip	handle: grip	1238
razor	handle	grip	handle: grip	1238
screwdriver	handle	grip	handle: grip	1238
razor	handle	material	handle: material	1238
screwdriver	handle	material	handle: material	1238
paintbrush	handle	metal	handle: metal	1238
knife	shapes	handle	shapes: handle	1238
screwdriver	handle	metal	handle: metal	1238
machete	material	handle	material: handle	1238
spoon	shape	balance	shape: balance	1238
dagger	shapes	handle	shapes: handle	1238
pot	shape	pan	shape: pan	1238
kettle	shape	handle	shape: handle	1238
knife	shape	grip	shape: grip	1238
corkscrew	shape	grip	shape: grip	1238
skillet	shape	handle attached	shape: handle attached	1238
ladle	shape	handle attached	shape: handle attached	1238
knife	shape	handle	shape: handle	1238
baseball bat	shape	handle	shape: handle	1238
spoon	shape	handle	shape: handle	1238
corkscrew	shape	handle	shape: handle	1238
screwdriver	shape	handle	shape: handle	1238
pencil	shape	handle	shape: handle	1238
pencil	shape	lead	shape: lead	1238
pot	shape	kettle	shape: kettle	1239
pot	shapes	teapot	shapes: teapot	1239
baseball bat	shape	teardrop	shape: teardrop	1239
pot	shape	teapot	shape: teapot	1239
candle	shape	tealight	shape: tealight	1239
pot	shape	saucepan	shape: saucepan	1239
pot	shape	cauldron	shape: cauldron	1239
grenade	shape	sphere	shape: sphere	1240
pot	shape	planter	shape: planter	1240
pencil	shape	rod	shape: rod	1240
grenade	shape	cylinder	shape: cylinder	1240
pie	shape	cup	shape: cup	1240
pie	shape	tart	shape: tart	1240
crayon	shape	stick	shape: stick	1240
balloon	shape	sphere	shape: sphere	1240
colander	shape	basket	shape: basket	1240
crayon	shape	wheel	shape: wheel	1240
frisbee	shape	disc	shape: disc	1240
donut	shape	torus	shape: torus	1240
frisbee	shape	ring	shape: ring	1240
donut	shape	ring	shape: ring	1240
spoon	features	shape of bowl	features: shape of bowl	1240
colander	shape	bowl	shape: bowl	1240
pot	shape	bowl	shape: bowl	1240
bathtub	shape	whirlpool	shape: whirlpool	1240
balloon	shape	heart	shape: heart	1240
knife	shape	blade	shape: blade	1240
screwdriver	shape	blade	shape: blade	1240
earmuffs	design	adjustable	design: adjustable	1241
tongs	size	adjustable	size: adjustable	1241
spatula	size	adjustable	size: adjustable	1241
screwdriver	size	adjustable	size: adjustable	1241
teddy bear	shape	huggable	shape: huggable	1241
corkscrew	size	adjustable	size: adjustable	1241
skis	binding	adjustable	binding: adjustable	1241
razor	handle	adjustable	handle: adjustable	1241
tongs	design	adjustable	design: adjustable	1241
colander	size	adjustable	size: adjustable	1241
apron	design	adjustable	design: adjustable	1241
earmuffs	shapes	adjustable	shapes: adjustable	1241
strainer	sizes	adjustable	sizes: adjustable	1241
skis	length	adjustable	length: adjustable	1241
bayonet	length	adjustable	length: adjustable	1241
screwdriver	length	adjustable	length: adjustable	1241
grater	properties	adjustable	properties: adjustable	1241
tongs	properties	adjustable	properties: adjustable	1241
skis	binding	lockable	binding: lockable	1241
screwdriver	type	adjustable	type: adjustable	1241
screwdriver	shape	adjustable	shape: adjustable	1241
mushroom	shape	spores	shape: spores	1242
mushroom	parts	spores	parts: spores	1242
mushroom	appearance	spores	appearance: spores	1242
mushroom	shapes	spores	shapes: spores	1242
pot	shape	irregular	shape: irregular	1243
kite	shapes	asymmetrical	shapes: asymmetrical	1243
balloon	shape	irregular	shape: irregular	1243
canoe	shape	symmetrical	shape: symmetrical	1243
screwdriver	head shape	round	head shape: round	1243
canoe	design	asymmetrical	design: asymmetrical	1243
canoe	shape	asymmetrical	shape: asymmetrical	1243
pear	characteristics	elliptical shape	characteristics: elliptical shape	1244
hair dryer	type	ionic	type: ionic	1244
kettle	shape	cylindrical	shape: cylindrical	1244
balloon	shape	cylindrical	shape: cylindrical	1244
pencil	shape	cylindrical	shape: cylindrical	1244
balloon	shape	ellipsoidal	shape: ellipsoidal	1244
pin	shape	metallic	shape: metallic	1244
pear	appearance	elliptical	appearance: elliptical	1244
balloon	shape	toroidal	shape: toroidal	1244
corkscrew	shape	helical	shape: helical	1244
balloon	shapes	ellipsoid	shapes: ellipsoid	1244
balloon	shape	elliptical	shape: elliptical	1244
teddy bear	shape	cub-like	shape: cub-like	1244
balloon	shape	spherical	shape: spherical	1244
pot	shape	spherical	shape: spherical	1244
kettle	shape	spherical	shape: spherical	1244
walnut	appearance	elliptical	appearance: elliptical	1244
pie	shapes	free-form	shapes: free-form	1245
paintbrush	shapes	fan-shaped	shapes: fan-shaped	1245
pan	shapes	shallow	shapes: shallow	1245
biscuit	shapes	finger-shaped	shapes: finger-shaped	1245
strainer	shapes	grid-shaped	shapes: grid-shaped	1245
strainer	shapes	bowl-shaped	shapes: bowl-shaped	1245
spoon	shapes	bowl-shaped	shapes: bowl-shaped	1245
colander	shape	holey	shape: holey	1245
strainer	shapes	cone-shaped	shapes: cone-shaped	1245
strainer	shapes	sieve-shaped	shapes: sieve-shaped	1245
tongs	shapes	paddle-shaped	shapes: paddle-shaped	1245
tongs	shapes	spoon-like	shapes: spoon-like	1245
clarinet	instrument	bell-shaped	instrument: bell-shaped	1245
tongs	shapes	fork-like	shapes: fork-like	1245
corkscrew	shapes	screw-like	shapes: screw-like	1245
bowl	types	bowl-shaped container	types: bowl-shaped container	1245
corkscrew	shapes	wing-shaped	shapes: wing-shaped	1245
kite	shapes	dragon	shapes: dragon	1246
skateboard	shapes	pocket board	shapes: pocket board	1246
corkscrew	design	coiled spiral	design: coiled spiral	1246
grater	shapes	spiral	shapes: spiral	1246
corkscrew	shapes	screw	shapes: screw	1246
corkscrew	shape	coiled	shape: coiled	1246
skateboard	shapes	cruiser	shapes: cruiser	1246
corkscrew	design	helical shape	design: helical shape	1246
kite	shapes	delta	shapes: delta	1246
corkscrew	shapes	coil	shapes: coil	1246
strainer	shapes	drum	shapes: drum	1246
corkscrew	shapes	helix	shapes: helix	1246
corkscrew	shapes	twist	shapes: twist	1246
paintbrush	shapes	fan	shapes: fan	1246
corkscrew	parts	coil	parts: coil	1246
pencil	components	eraser	components: eraser	1247
pencil	shape	eraser	shape: eraser	1247
pencil	shapes	eraser	shapes: eraser	1247
pencil	parts	eraser	parts: eraser	1247
sword	shapes	hilted	shapes: hilted	1248
dagger	type	bladed	type: bladed	1248
machete	shape	bladed	shape: bladed	1248
knife	shapes	blade	shapes: blade	1248
dagger	shapes	blade	shapes: blade	1248
spear	shapes	barbed	shapes: barbed	1248
kettle	shapes	cordless	shapes: cordless	1248
chisel	shape	bladed	shape: bladed	1248
sword	shapes	bladed	shapes: bladed	1248
knife	shapes	bladed	shapes: bladed	1248
machete	shapes	serrated	shapes: serrated	1248
knife	shapes	serrated	shapes: serrated	1248
kettle	shapes	non-whistling	shapes: non-whistling	1248
scissors	shapes	serrated	shapes: serrated	1248
chisel	shapes	blunt	shapes: blunt	1248
bullet	shapes	blunt	shapes: blunt	1248
pan	shape	wok	shape: wok	1249
pan	shapes	wok	shapes: wok	1249
skillet	type	wok	type: wok	1249
pan	type	wok	type: wok	1249
strainer	shapes	sieve	shapes: sieve	1249
pan	shapes	frying pan	shapes: frying pan	1249
strainer	shapes	colander	shapes: colander	1249
pan	types	wok	types: wok	1249
skateboard	shapes	penny	shapes: penny	1249
kettle	functionality	stovetop	functionality: stovetop	1250
kettle	shape	stovetop	shape: stovetop	1250
kettle	methods	stovetop	methods: stovetop	1250
kettle	shapes	stovetop	shapes: stovetop	1250
kite	shapes	traditional	shapes: traditional	1251
kettle	shapes	traditional	shapes: traditional	1251
teddy bear	shapes	lying down	shapes: lying down	1251
pencil	shapes	sketching	shapes: sketching	1251
teddy bear	shapes	standing	shapes: standing	1251
scissors	shapes	angular	shapes: angular	1251
paintbrush	shapes	angular	shapes: angular	1251
sword	shapes	straight	shapes: straight	1251
knife	shapes	straight	shapes: straight	1251
pin	shapes	straight	shapes: straight	1251
