****** Processing facet_no: 0, facet: industry, facet_count: 39 ******
property 	 cluster_label
train 	 0


****** Processing facet_no: 277, facet: cruising speed, facet_count: 3 ******
property 	 cluster_label
slow 	 0
medium 	 0
fast 	 0


****** Processing facet_no: 278, facet: update frequency, facet_count: 3 ******
property 	 cluster_label
daily 	 0
weekly 	 0
monthly 	 0


****** Processing facet_no: 279, facet: aircraft types, facet_count: 4 ******
property 	 cluster_label
commercial airliner 	 73
business jet 	 19
military jet 	 19
fighter jet 	 19


****** Processing facet_no: 280, facet: occurrence, facet_count: 4 ******
property 	 cluster_label
environment 	 0
food 	 0
medicine 	 0
living organisms 	 -1


****** Processing facet_no: 281, facet: layer, facet_count: 3 ******
property 	 cluster_label
lower 	 0
upper 	 0
middle 	 0


****** Processing facet_no: 282, facet: temperature, facet_count: 2 ******
property 	 cluster_label
increasing 	 0
decreasing 	 0


****** Processing facet_no: 283, facet: composition, facet_count: 7 ******
property 	 cluster_label
oxygen 	 -1
nitrogen 	 -1
argon 	 -1
carbon dioxide 	 -1
carbon-based 	 -1
non-synthetic 	 -1
biodegradable 	 -1


****** Processing facet_no: 284, facet: number of roads, facet_count: 3 ******
property 	 cluster_label
three 	 0
four 	 0
five 	 0


****** Processing facet_no: 285, facet: traffic flow, facet_count: 3 ******
property 	 cluster_label
one-way 	 82
two-way 	 82
roundabout 	 -1


****** Processing facet_no: 286, facet: involved entities, facet_count: 4 ******
property 	 cluster_label
pilots 	 16
controllers 	 0
airplanes 	 0
airports 	 0


****** Processing facet_no: 287, facet: phases, facet_count: 3 ******
property 	 cluster_label
pre-flight 	 -1
in-flight 	 -1
post-flight 	 -1


****** Processing facet_no: 288, facet: rules and regulations, facet_count: 3 ******
property 	 cluster_label
regulatory bodies 	 0
international agreements 	 0
standard procedures 	 -1


****** Processing facet_no: 289, facet: tools and equipment, facet_count: 3 ******
property 	 cluster_label
radars 	 20
communication devices 	 0
flight planning software 	 0


****** Processing facet_no: 290, facet: authority, facet_count: 3 ******
property 	 cluster_label
port authority 	 66
maritime authority 	 0
government agency 	 -1


****** Processing facet_no: 291, facet: relationship, facet_count: 6 ******
property 	 cluster_label
one-to-one 	 98
one-to-many 	 98
many-to-many 	 98
close 	 0
connected 	 0
intimate 	 -1


****** Processing facet_no: 292, facet: security measures, facet_count: 3 ******
property 	 cluster_label
customs checks 	 61
immigration controls 	 -1
tsa screening 	 -1


****** Processing facet_no: 293, facet: attached to, facet_count: 3 ******
property 	 cluster_label
truck 	 0
tractor 	 0
tow vehicle 	 -1


****** Processing facet_no: 294, facet: amount, facet_count: 2 ******
property 	 cluster_label
fixed 	 0
variable 	 0


****** Processing facet_no: 295, facet: payment method, facet_count: 3 ******
property 	 cluster_label
cash 	 0
check 	 -1
online transfer 	 -1


****** Processing facet_no: 296, facet: interface, facet_count: 4 ******
property 	 cluster_label
keyboard 	 0
mouse 	 0
touchscreen 	 -1
voice 	 -1


****** Processing facet_no: 297, facet: connection, facet_count: 2 ******
property 	 cluster_label
connected to engine 	 -1
connected to pump 	 -1


****** Processing facet_no: 298, facet: implementation, facet_count: 3 ******
property 	 cluster_label
unilateral 	 83
international agreement 	 0
multilateral 	 -1


****** Processing facet_no: 299, facet: surface condition, facet_count: 3 ******
property 	 cluster_label
paved 	 76
smooth 	 0
rough 	 0


****** Processing facet_no: 300, facet: traffic volume, facet_count: 3 ******
property 	 cluster_label
heavy 	 0
light 	 0
medium 	 0


****** Processing facet_no: 301, facet: nature, facet_count: 3 ******
property 	 cluster_label
private 	 3
hidden 	 0
personal 	 0


****** Processing facet_no: 302, facet: relevance, facet_count: 3 ******
property 	 cluster_label
relevant 	 0
important 	 0
meaningful 	 -1


****** Processing facet_no: 303, facet: fuel, facet_count: 2 ******
property 	 cluster_label
oil 	 0
diesel 	 -1


****** Processing facet_no: 304, facet: vehicles, facet_count: 3 ******
property 	 cluster_label
trucks 	 2
planes 	 0
ships 	 0


****** Processing facet_no: 305, facet: revenue source, facet_count: 3 ******
property 	 cluster_label
customs duties 	 61
shipping fees 	 -1
insurance claims 	 -1


****** Processing facet_no: 306, facet: accommodation, facet_count: 3 ******
property 	 cluster_label
first class 	 101
second class 	 101
third class 	 101


