****** Processing facet_no: 0, facet: industry, facet_count: 39 ******
property 	 cluster_label
registration 	 1
vehicle inspection 	 2
****** Finished processing facet: vehicle requirements ******


****** Processing facet_no: 243, facet: handling requirements, facet_count: 3 ******
property 	 cluster_label
special care 	 0
protective gear 	 1
ventilation 	 2
****** Finished processing facet: handling requirements ******


****** Processing facet_no: 244, facet: storage requirements, facet_count: 3 ******
property 	 cluster_label
separate area 	 0
ventilated space 	 0
secure container 	 1
****** Finished processing facet: storage requirements ******


****** Processing facet_no: 245, facet: transportation regulations, facet_count: 3 ******
property 	 cluster_label
special permits 	 0
trained personnel 	 0
safety protocols 	 1
****** Finished processing facet: transportation regulations ******


****** Processing facet_no: 246, facet: roles and responsibilities, facet_count: 2 ******
property 	 cluster_label
defined 	 0
clearly assigned 	 1
****** Finished processing facet: roles and responsibilities ******


****** Processing facet_no: 247, facet: task management, facet_count: 2 ******
property 	 cluster_label
prioritized 	 0
tracked 	 1
****** Finished processing facet: task management ******


****** Processing facet_no: 248, facet: teamwork, facet_count: 2 ******
property 	 cluster_label
collaborative 	 0
coordinated 	 1
****** Finished processing facet: teamwork ******


****** Processing facet_no: 249, facet: time management, facet_count: 2 ******
property 	 cluster_label
timely 	 0
efficient 	 1
****** Finished processing facet: time management ******


****** Processing facet_no: 250, facet: resource allocation, facet_count: 2 ******
property 	 cluster_label
effective 	 0
optimal 	 1
****** Finished processing facet: resource allocation ******


****** Processing facet_no: 251, facet: mode of operation, facet_count: 3 ******
property 	 cluster_label
sail 	 0
motor 	 0
hybrid 	 1
****** Finished processing facet: mode of operation ******


****** Processing facet_no: 252, facet: container, facet_count: 3 ******
property 	 cluster_label
containerized 	 0
loose 	 1
stacked 	 2
****** Finished processing facet: container ******


****** Processing facet_no: 253, facet: risk, facet_count: 3 ******
property 	 cluster_label
damage 	 0
loss 	 1
delay 	 1
****** Finished processing facet: risk ******


****** Processing facet_no: 254, facet: noise level, facet_count: 2 ******
property 	 cluster_label
loud 	 0
reduced 	 1
****** Finished processing facet: noise level ******


****** Processing facet_no: 255, facet: road feature, facet_count: 2 ******
property 	 cluster_label
one-way 	 0
unidirectional 	 1
****** Finished processing facet: road feature ******


****** Processing facet_no: 256, facet: weight capacity, facet_count: 2 ******
property 	 cluster_label
heavy 	 0
light 	 1
****** Finished processing facet: weight capacity ******


****** Processing facet_no: 257, facet: engine type, facet_count: 5 ******
property 	 cluster_label
gasoline 	 0
diesel 	 0
electric 	 0
hybrid 	 1
****** Finished processing facet: engine type ******


****** Processing facet_no: 258, facet: effect, facet_count: 3 ******
property 	 cluster_label
limiting trade 	 0
hurting economy 	 0
blocking supplies 	 1
****** Finished processing facet: effect ******


****** Processing facet_no: 259, facet: imposed by, facet_count: 3 ******
property 	 cluster_label
government 	 0
international organization 	 1
coalition 	 2
****** Finished processing facet: imposed by ******


****** Processing facet_no: 260, facet: size of cargo, facet_count: 2 ******
property 	 cluster_label
large containers 	 0
heavy loads 	 1
****** Finished processing facet: size of cargo ******


****** Processing facet_no: 261, facet: type of cargo, facet_count: 3 ******
property 	 cluster_label
refrigerated cargo 	 0
general cargo 	 1
liquid cargo 	 1
****** Finished processing facet: type of cargo ******


****** Processing facet_no: 262, facet: building type, facet_count: 2 ******
property 	 cluster_label
large structure 	 0
public building 	 1
****** Finished processing facet: building type ******


****** Processing facet_no: 263, facet: direction, facet_count: 2 ******
property 	 cluster_label
unidirectional 	 0
bidirectional 	 1
****** Finished processing facet: direction ******


****** Processing facet_no: 264, facet: practical applications, facet_count: 3 ******
property 	 cluster_label
supply chain management 	 0
international trade 	 1
urban planning 	 2
****** Finished processing facet: practical applications ******


****** Processing facet_no: 265, facet: architecture, facet_count: 3 ******
property 	 cluster_label
unique 	 0
iconic 	 0
sustainable 	 0
****** Finished processing facet: architecture ******


****** Processing facet_no: 266, facet: coverage, facet_count: 8 ******
property 	 cluster_label
local 	 0
regional 	 1
national 	 2
international 	 2
city 	 3
county 	 3
region 	 3
state 	 3
****** Finished processing facet: coverage ******


****** Processing facet_no: 267, facet: reputation, facet_count: 4 ******
property 	 cluster_label
efficient 	 0
slow 	 0
reliable 	 1
expensive 	 1
****** Finished processing facet: reputation ******


****** Processing facet_no: 268, facet: government agency, facet_count: 3 ******
property 	 cluster_label
federal 	 0
state 	 0
local 	 1
****** Finished processing facet: government agency ******


****** Processing facet_no: 269, facet: vehicle, facet_count: 14 ******
property 	 cluster_label
bus 	 0
train 	 0
tram 	 0
car 	 1
ship 	 1
plane 	 1
bike 	 1
truck 	 1
ferry 	 2
****** Finished processing facet: vehicle ******


****** Processing facet_no: 270, facet: scheduling, facet_count: 3 ******
property 	 cluster_label
fixed schedule 	 0
real-time scheduling 	 1
on-demand scheduling 	 1
****** Finished processing facet: scheduling ******


****** Processing facet_no: 271, facet: fare, facet_count: 4 ******
property 	 cluster_label
free 	 0
paid 	 0
by-pass 	 0
subsidized 	 1
****** Finished processing facet: fare ******


****** Processing facet_no: 272, facet: methods, facet_count: 6 ******
property 	 cluster_label
naval ships surrounding a port 	 0
minelaying 	 0
seizing ships 	 0
communication 	 1
radar 	 1
visual observation 	 1
****** Finished processing facet: methods ******


****** Processing facet_no: 273, facet: historical examples, facet_count: 2 ******
property 	 cluster_label
blockade of germany during world war i 	 0
blockade of cuba during the cuban missile crisis 	 1
****** Finished processing facet: historical examples ******


****** Processing facet_no: 274, facet: effects, facet_count: 2 ******
property 	 cluster_label
economic hardship 	 0
humanitarian crisis 	 1
****** Finished processing facet: effects ******


****** Processing facet_no: 275, facet: international law, facet_count: 2 ******
property 	 cluster_label
considered an act of war 	 0
regulated by international law 	 1
****** Finished processing facet: international law ******


****** Processing facet_no: 276, facet: transportation method, facet_count: 3 ******
property 	 cluster_label
ship 	 0
truck 	 0
train 	 1
****** Finished processing facet: transportation method ******


****** Processing facet_no: 277, facet: cruising speed, facet_count: 3 ******
property 	 cluster_label
slow 	 0
medium 	 0
fast 	 0
****** Finished processing facet: cruising speed ******


****** Processing facet_no: 278, facet: update frequency, facet_count: 3 ******
property 	 cluster_label
daily 	 0
weekly 	 0
monthly 	 1
****** Finished processing facet: update frequency ******


****** Processing facet_no: 279, facet: aircraft types, facet_count: 4 ******
property 	 cluster_label
commercial airliner 	 0
business jet 	 1
military jet 	 1
fighter jet 	 1
****** Finished processing facet: aircraft types ******


****** Processing facet_no: 280, facet: occurrence, facet_count: 4 ******
property 	 cluster_label
living organisms 	 0
environment 	 1
food 	 1
medicine 	 1
****** Finished processing facet: occurrence ******


****** Processing facet_no: 281, facet: layer, facet_count: 3 ******
property 	 cluster_label
lower 	 0
upper 	 0
middle 	 1
****** Finished processing facet: layer ******


****** Processing facet_no: 282, facet: temperature, facet_count: 2 ******
property 	 cluster_label
increasing 	 0
decreasing 	 1
****** Finished processing facet: temperature ******


****** Processing facet_no: 283, facet: composition, facet_count: 7 ******
property 	 cluster_label
oxygen 	 0
nitrogen 	 0
argon 	 0
carbon dioxide 	 0
carbon-based 	 0
non-synthetic 	 1
biodegradable 	 2
****** Finished processing facet: composition ******


****** Processing facet_no: 284, facet: number of roads, facet_count: 3 ******
property 	 cluster_label
three 	 0
five 	 0
four 	 1
****** Finished processing facet: number of roads ******


****** Processing facet_no: 285, facet: traffic flow, facet_count: 3 ******
property 	 cluster_label
one-way 	 0
two-way 	 0
roundabout 	 1
****** Finished processing facet: traffic flow ******


****** Processing facet_no: 286, facet: involved entities, facet_count: 4 ******
property 	 cluster_label
controllers 	 0
pilots 	 1
airplanes 	 1
airports 	 1
****** Finished processing facet: involved entities ******


****** Processing facet_no: 287, facet: phases, facet_count: 3 ******
property 	 cluster_label
in-flight 	 0
pre-flight 	 1
post-flight 	 1
****** Finished processing facet: phases ******


****** Processing facet_no: 288, facet: rules and regulations, facet_count: 3 ******
property 	 cluster_label
standard procedures 	 0
regulatory bodies 	 1
international agreements 	 2
****** Finished processing facet: rules and regulations ******


****** Processing facet_no: 289, facet: tools and equipment, facet_count: 3 ******
property 	 cluster_label
radars 	 0
communication devices 	 1
flight planning software 	 1
****** Finished processing facet: tools and equipment ******


****** Processing facet_no: 290, facet: authority, facet_count: 3 ******
property 	 cluster_label
government agency 	 0
port authority 	 1
maritime authority 	 1
****** Finished processing facet: authority ******


****** Processing facet_no: 291, facet: relationship, facet_count: 6 ******
property 	 cluster_label
one-to-one 	 0
one-to-many 	 0
many-to-many 	 0
intimate 	 1
close 	 1
connected 	 1
****** Finished processing facet: relationship ******


****** Processing facet_no: 292, facet: security measures, facet_count: 3 ******
property 	 cluster_label
customs checks 	 0
immigration controls 	 0
tsa screening 	 1
****** Finished processing facet: security measures ******


****** Processing facet_no: 293, facet: attached to, facet_count: 3 ******
property 	 cluster_label
truck 	 0
tractor 	 0
tow vehicle 	 1
****** Finished processing facet: attached to ******


****** Processing facet_no: 294, facet: amount, facet_count: 2 ******
property 	 cluster_label
fixed 	 0
variable 	 1
****** Finished processing facet: amount ******


****** Processing facet_no: 295, facet: payment method, facet_count: 3 ******
property 	 cluster_label
cash 	 0
check 	 0
online transfer 	 1
****** Finished processing facet: payment method ******


****** Processing facet_no: 296, facet: interface, facet_count: 4 ******
property 	 cluster_label
touchscreen 	 0
keyboard 	 1
mouse 	 1
voice 	 1
****** Finished processing facet: interface ******


****** Processing facet_no: 297, facet: connection, facet_count: 2 ******
property 	 cluster_label
connected to engine 	 0
connected to pump 	 1
****** Finished processing facet: connection ******


****** Processing facet_no: 298, facet: implementation, facet_count: 3 ******
property 	 cluster_label
unilateral 	 0
multilateral 	 0
international agreement 	 1
****** Finished processing facet: implementation ******


****** Processing facet_no: 299, facet: surface condition, facet_count: 3 ******
property 	 cluster_label
smooth 	 0
rough 	 0
paved 	 1
****** Finished processing facet: surface condition ******


****** Processing facet_no: 300, facet: traffic volume, facet_count: 3 ******
property 	 cluster_label
heavy 	 0
light 	 0
medium 	 1
****** Finished processing facet: traffic volume ******


****** Processing facet_no: 301, facet: nature, facet_count: 3 ******
property 	 cluster_label
private 	 0
hidden 	 1
personal 	 1
****** Finished processing facet: nature ******


****** Processing facet_no: 302, facet: relevance, facet_count: 3 ******
property 	 cluster_label
relevant 	 0
important 	 0
meaningful 	 1
****** Finished processing facet: relevance ******


****** Processing facet_no: 303, facet: fuel, facet_count: 2 ******
property 	 cluster_label
diesel 	 0
oil 	 1
****** Finished processing facet: fuel ******


****** Processing facet_no: 304, facet: vehicles, facet_count: 3 ******
property 	 cluster_label
trucks 	 0
planes 	 1
ships 	 2
****** Finished processing facet: vehicles ******


****** Processing facet_no: 305, facet: revenue source, facet_count: 3 ******
property 	 cluster_label
shipping fees 	 0
customs duties 	 1
insurance claims 	 2
****** Finished processing facet: revenue source ******


****** Processing facet_no: 306, facet: accommodation, facet_count: 3 ******
property 	 cluster_label
first class 	 0
second class 	 1
third class 	 2
****** Finished processing facet: accommodation ******


