facet_property	cluster_label
scoring: difficulty	571
scoring criteria: difficulty	571
player characteristics: experience	571
judging criteria: difficulty	571
scoring: difficulty score	571
judging criteria: technical difficulty	571
scoring criteria: difficulty of skills	571
schedule: summer season	572
season: summer	572
seasonal: summer and winter	572
season: outdoor	572
season: indoor	572
seasonal: summer only	572
seasonality: summer	572
type: summer	572
type: brisk	572
dates: usually in late july and early august	572
olymic event: summer	572
duration: february	572
seasonality: warm weather	572
duration: seasonal	572
security measures: alarms	573
security: alarmed	573
security: alarms	573
security: alarm system	573
security features: alarm	573
construction: alarm systems	573
features: alarms	573
security features: alarms	573
security features: cameras	574
features: security cameras	574
features: cameras	574
security features: biometric	574
security measures: biometric scanners	574
security: surveillance cameras	574
security: video surveillance	574
security: motion sensors	574
security: surveillance	574
security features: camera	574
physical appearance: locks	575
features: locked doors	575
security measures: locks	575
mechanisms: locks	575
security: locks	575
example: locks	575
example: key and lock	575
example: keys and locks	575
mechanism: locking and unlocking	575
mechanism: locking	575
access: key	575
structure: combination lock	575
mechanism: lock	575
features: locks	575
security: locked	575
used for: security	575
features: locking mechanism	575
access: combination	575
features: data locking	575
techniques: locking	575
security features: locks	575
features: curves	576
shape: vertical	576
features: straight sections	576
shape: curved	576
shape: long and narrow	576
shape: long and curved	576
layout: straight	576
shape: angular	576
shape: thin	576
shape: straight	576
physical characteristic: curved	576
design: curved	576
shape: horizontal	576
design: straight	576
shape: upright	576
shape: parallel	576
shape: wide	576
shape: long and flat	576
structure: circumference	576
shape: long	576
shape: long and horizontal	576
shape: stepped	576
shape: square	577
shape: oval	577
length: oval	577
shape: round	577
layout: circular	577
shape: rectangular	577
layout: oval	577
shape: circular	577
structure: dish-shaped	577
signal reception: receiving weak signals	578
disadvantages: signal degradation	578
signal reception: receiving strong signals	578
signal reception: interfering with signals	578
importance: memorable	579
scope: unique to one person	579
importance: essential	579
importance: personal	579
importance: historical	579
importance: inspiring	579
scope: personal	579
importance: useful in many situations	579
purpose: information	579
importance: adds value	579
importance: core event	579
importance: practical	579
significance: important	579
importance: required	579
importance: functional	579
importance: key to success	579
importance: significant	579
importance in life: significant	579
significance: meaningful	579
importance in life: meaningful	579
features: small size	580
scale: small	580
sizes: small	580
type: small	580
size: 6 inches in diameter	580
equipment: small	580
size: mini	580
sizes: medium	580
size: small to medium	580
size: compact	580
features: small	580
size: small	580
size: 30 feet	581
size: dependent on terrain	581
size: extra large	581
size: huge	581
scale: large	581
size: typically less than 30 feet	581
size: typically 4-10 meters	581
size: 6 feet	581
size: large	581
size: typically 2-10 meters	581
size: big	581
size: heavy	581
sizes: large	581
size: customizable	582
size: variable	582
size: medium	582
size: dynamic	582
size: fixed	582
size: standard	582
size: varies	582
size: mixed	582
dimensions: varies in size	582
dimensions: varies	582
size: dependent on rider	583
size: varies by rider	583
size: depending on rider	583
techniques: breathing	584
physical demands: breath control	584
behavior: sips nectar	584
skill: breathing	584
skills required: breath control	584
technique: breathing	584
behavior: breathe	584
skills: breathing	584
required skills: breath-holding	584
techniques: breath-holding	584
requirements: breath control	584
skill: breathing technique	584
skills: breath control	584
technique: breath with face	584
learning requirements: breathing control	584
technique: breath-holding	584
level: advanced	585
level of expertise: beginner	585
skill level: high	585
skill level: elite	585
skill level: requires teamwork	585
skill level: requires coordination	585
skill level: beginner	585
skill: newbie	585
player characteristics: skill level	585
skill: skilled	585
benefits: easy to learn	585
example of: jack-of-all-trades	585
skill level: amateur	585
skill level: intermediate	585
skill level: difficult	585
characteristics: skilled	585
disciplines: combined	585
requires training: specialized	585
level of expertise: advanced	585
skill level: advanced	585
skill level: expert	585
skill: experienced	585
skill level: challenging	585
skills required: tacking	586
skills: anchoring	586
techniques: tacking	586
technique: tacking	586
skills: tacking	586
movement: gymnastics skills	587
movement: balance beam	587
skills: uneven bars releases	587
usage: gymnastics routine	587
skills: balance beam	587
gymnastics skill: balances	587
gymnastics skill: release moves	587
function: balance beam	587
skills: balance beam routines	587
performance: balance beam	587
purpose: gymnastics routine	587
skills: acrobatic skills	588
performance: acrobatic skills	588
skills: acrobatic elements	588
skills: cartwheels	588
movement: acrobatic skills	588
focus: acrobatics	588
movement: acrobatic	588
technique: full range of motion	588
skills: acrobatic movements	588
physical demands: balance	589
physical activity: balance	589
movement: balance	589
function: balance	589
skills required: balance	589
performance elements: balance	589
function: providing balance	589
physical requirements: balance	589
physical skills: balance	589
used for: balance	589
technique: balance	589
required skills: balance	589
skills: balance	589
requirements: balance	589
functions: balance	589
skills: back handspring	590
skills: release moves	590
skills: handstand	590
skills: accurate passing	590
skills: flipping	590
skills: swings	590
equipment: classic technique	590
skills: twisting	590
skills: handstands	590
skills: good tackling	590
technique: grip	590
technique: overarm	590
technique: swinging	590
required skills: ball handling	590
skills required: strength	591
technique: power	591
skill: strength	591
technique: strength	591
physical skills: strength	591
required skills: strength	591
skills: strength	591
skill: riding skills	592
skills: dismounts	592
skills: horse handling	592
skills: horsemanship	592
training: horse care	592
required skills: horse riding	592
skill: horsemanship	592
skill: horse handling	592
skill: horse riding technique	592
stances: horseback stance	592
training: horse training	592
skill: horse care	592
strokes: riposte	593
strokes: feint	593
skills: stroke technique	593
skills: stroke	593
stroke: butterfly	593
strokes: parry	593
focus: striking	593
strokes: lunge	593
features: sidecut	593
skill: stroke	593
technique: strokes	593
technique: powerful	594
training focus: technique	594
training: technique	594
athletic skill: technique	594
required skills: technique	594
skill: flexibility	594
skill: technique	594
athletic skill: strategy	594
technique: requires speed and power	594
technique: proper form	594
requirements: technique	594
technique: precise turns	594
athletic skill: tactics	594
technique: approach	594
technique: style	594
skills: combos	594
athletes' skills: precision	594
judging criteria: technique	594
skills: technique	594
importance: technique	594
rules: technique	594
skills required: trimming	595
skills: trimming	595
skills: edge work	595
technique: carving	595
techniques: steering	596
skills required: steering	596
mode: manual	596
skills: steering	596
skills: turning	596
driver role: control	596
technique: steering	596
social relationships: friends	597
social: friends	597
participants: friends	597
type: friends	597
context: private life	598
social aspect: individual	598
type of activity: social	598
social: has culture	598
social: has interactions	598
social: has relationships	598
purpose: social	598
social aspect: social	598
social aspect: solo	598
objective: socialization	598
type: social	598
social relationships: has community	598
importance: social	598
social relationships: community	598
social aspect: social activity	599
social aspect: social interaction	599
social: relationships	599
social: two people	599
social: romantic partnership	599
social relationships: can communicate	599
purpose: build camaraderie	599
goal: build relationship	599
purpose: social bonding	599
social interactions: can communicate	599
social interactions: can form relationships	599
aspect of life: relationship	599
purpose: bonding	599
purpose: social interaction	599
characteristics: supportive	600
level of involvement: passive	600
social role: can be a friend	600
social roles: friend	600
social relationships: has friends	600
characteristic: supportive	600
social role: can be a teacher	600
social interactions: can interact	600
social role: can be a parent	600
speed: aggressive	601
speed: high velocity	601
speed: fastest	601
speed: high	601
characteristics: slow and controlled	601
speed: fast	601
speed: high speed	601
speed: slow	601
speed: up to 90 mph	601
characteristics: fast in a straight line	601
characteristics: slow	601
characteristics: fast	601
characteristic: fast	601
players: fast	601
mode: fast	601
speed: up to 90 km/h	601
speed: low	601
speed: furious	601
speed: medium	601
features: high speed	601
features: fast	601
speed: relatively slow	601
speed: high-speed	601
risky aspect: high speed	601
speed: competitive	601
speed: energy-efficient	601
physical characteristics: fast	601
speed: speedy	601
speed: quick	601
speed: dependent on wind	601
olympic history: olympic sport since 1924	602
sport: olympic sport	602
definition: olympic sport	602
origin: olympic sport	602
popular forms: olympic	602
olympic sport: since 1964	602
type of sport: olympic	602
olympic sport: since 1988	602
olympic sport: since 1924	602
discipline: olympic sport	602
sport: olympic event	602
olympic: official sport	602
olympic sport: since 1908	602
sport: olympic	602
competitive: olympic sport	602
popular: olympic sport	602
category: olympic sport	602
type of competition: olympic sport	602
type: summer sport	602
competition: olympic sport	602
style: olympic	602
olympic sport: yes	602
olympic sport: no	602
activity type: olympic sport	602
competition level: olympic sport	602
olympic sport: since 1992	602
type: olympic sport	602
type: women's sport	602
competition level: olympic	602
competitive: olympic	602
competitions: olympic sport	602
competitive levels: olympic	602
sport: racket sport	603
practiced at: pool	603
played with: racket	603
category: racket sport	603
sports: tennis	603
commonly played: tennis	603
type: racket sport	603
sport: tennis	603
category: racquet sport	603
type: rugby	604
sport: rugby	604
sports: rugby	604
type: football	605
type: soccer	605
sports: football	605
sport: football	605
sport: soccer	605
activity: football	605
activity: soccer	605
game: soccer	605
popular among: experienced shooters	606
category: shooting sport	606
sport: target shooting	606
sport: clay target shooting	606
game: bird shooting	606
game: shooting sport	606
game: clay pigeon shooting	606
game: clay target shooting	606
types: trap shooting	606
types: skeet shooting	606
game: shooting	606
type of sport: shooting	606
types: clay pigeon shooting	606
types: target archery	606
related terms: shooting sports	606
players: skeet shooters	606
sport: precision	606
combination of: target shooting	606
sport: shooting sport	606
related terms: trap shooting	606
type: target shooting	606
disciplines: target shooting	606
type: shooting sport	606
related terms: target shooting	606
disciplines: shooting	606
sport: competitive sport	607
type: indoor sport	607
culture: spectator sport	607
sport: requires strength	607
sport: physical	607
sport: individual or doubles	607
type: field sports	607
sport: outdoor activity	607
sport: recreational	607
sport: multisport	607
sport: outdoor sport	607
sport: combination of	607
common usage: sports	607
sport: physical activity	607
type: multisport	607
sport: multi-disciplinary	607
type: individual sports	607
sport: competition	607
sport: military sport	607
definition: competitive physical activity	607
cultural significance: sport	607
type: multi-sport	607
sport: individual	607
sport: contact	607
sport: action	607
sport: individual sport	607
sport: indoor	607
sport: fast-paced	607
sport: outdoor	607
type: sport	607
sport: summer	607
type: competitive sport	607
sport: athletic	607
type: artistic sport	607
sport: competitive	607
type of sport: outdoor	607
sport: popular	607
competitive: recreational	607
sport: physical discipline	607
type: sports	607
type: contact sport	607
sport: competitive activity	607
type of sport: athletic	607
type: outdoor sport	607
type: military sport	607
sport: military-inspired	607
type: individual sport	607
activity: competitive sport	607
activity type: competitive sport	607
activity type: competitive	607
physicality: contact sport	607
purpose: sporting	607
example: playing a sport	607
function: sports	607
activity: sports	607
field: sports	607
activity: sport	607
popular: popular sport	607
origin: ancient sport	607
activity: competitive	607
popular sports: athletics	607
category: sport	607
sport: figure skating	608
disciplines: ladies' singles	608
sports: figure skating	608
disciplines: men's singles	608
type: figure skating discipline	608
type: ice skating	608
type: form of figure skating	608
practiced: rink	608
sport: ice skating	608
resembles: figure skating	608
style: figure skating	608
type: figure skating	608
activity type: ice skating	608
disciplines: ice dance	608
league: mlb	609
sport: baseball	609
commonly played: baseball	609
sport: cricket	609
sports: cricket	609
played with: bats	609
description: cricketer	610
skills: strong batting	610
athletic ability: strong fielder	610
sports: cricket player	610
position: batsman	610
played on: ice rink	611
type: field hockey	611
type: ice sport	611
sport: hockey	611
style: hockey	611
league: nhl	611
popular examples: ice hockey	611
sports: ice hockey	611
played on: outdoor rink	611
played on: ice	611
popular examples: curling	611
game: hockey	611
start procedure: simultaneous start	612
starting procedure: randomized	612
starting procedure: simultaneous	612
start procedure: randomized start order	612
functions: executing	612
start procedure: random start	612
start procedure: rolling start	612
events: mass start	612
safety: steepness	613
steepness: mountainous	613
features: steep drop	613
features: steep slope	613
steepness: flat	613
steepness: hilly	613
terrain: steep terrain	613
track features: steep drops	613
events: normal hill	613
steepness: steep	613
features: uneven heights	613
steepness: grade	613
definition: inverted slope	613
slope: incline	613
slope: steep	613
slope: flat	613
grade: steep	613
feature: steep	613
orientation: steepness	613
characteristics: steep	613
steepness: incline	613
location: slope	613
locations: slope	613
track: steep drops	613
features: steep	613
difficulty: steep	613
type: slope	613
features: steep inclines	613
track: steep	613
shape: board	614
surface: mat	614
features: has a flat surface	614
structure: flat surface	614
definition: flat surface	614
structure: with a flat surface	614
surface: flat	614
shape: board with bindings	614
shape: uneven	615
physical characteristics: unevenly shaped	615
structure: aligned parallelly	615
structure: horizontal	615
structure: fixed	615
structure: curved	615
structure: uneven	615
structure: asymmetrical	615
structure: uneven heights	615
structure: unevenly shaped	615
structure: built into walls	616
structure: long and narrow	616
structure: protected	616
category: architecture	616
structure: built on a circular path	616
structure: enclosed space	616
found in: architecture	616
structure: ornate	616
type: structural	616
structure: made of asphalt or concrete	616
structure: stepped	616
structure: solid walls	616
structure: building	616
structure: divided into positions	617
structure: unified	617
structure: structured	617
structure: hierarchical	617
structure: hierarchy	617
structure: distributed	617
structure: virtual	617
structure: matrix	617
structure: coordinated	617
structure: unorganized	617
structure: organized	617
structure: managed	617
structure: organization	617
organizational structure: formal	617
organizational structure: informal	617
definition: structure	617
composition: organization	617
type: organized	617
structure: locked	618
physical appearance: strong walls	618
construction: heavy doors	618
construction: strong walls	618
structure: thick doors	618
features: small cabin	618
physical appearance: heavy doors	618
features: thick walls	618
features: strong doors	618
structure: has a door	618
function: handrail	619
type: dock	619
features: rails	619
structure: single rail	619
features: handrails	619
structure: multiple rails	619
equipment: guardrails	619
related concepts: marine biology	620
subfields: hydrology	620
study fields: aquatic ecology	620
study fields: marine biology	620
related concepts: ecology	620
related fields: chemistry	620
study fields: limnology	620
related fields: ecology	620
related fields: biology	620
subfields: limnology	620
subfields: freshwater biology	620
subfields: marine biology	620
style: contemporary	621
style: ornate	621
style: feminine	621
type: style	621
style: showy	621
design: modern	621
origin: modern revival	621
style: classic	621
style: classical	621
history: modern revival	621
appearance: modern	621
style: modern	621
appearance: modern design	621
style: traditional	621
style: elegant	621
types: bmx	622
style: bmx	622
type: bmx	622
disciplines: bmx	622
riding style: freestyle	622
style: artistic	623
style: dramatic	623
style: technical	623
style: striking	623
style: powerful	623
style: playful	623
styles: crossfit	623
style: daring	623
style: unrestricted	623
style: creative	623
abilities: creative	623
structure: surface	624
characteristics: uneven	624
surface: bouncy	624
surface: smooth	624
condition: rough	624
condition: uneven	624
characteristics: bumpy	624
type: floor	624
surface: uneven	624
feature: rough	624
features: uneven surfaces	624
surface: hard	624
surface: tartan	624
surface: concrete	624
features: uneven	624
surface: ground	624
features: uneven surface	624
physical characteristic: asphalt	625
surface: clay	625
surface: asphalt	625
surface: paved	625
type: asphalt	625
terrain: asphalt	625
equipment: track surface	625
surface: gravel	625
surface: pavement	625
definition: ground	625
surface: road	625
location: pavement	625
events: breaststroke	626
events: backstroke	626
swimming stroke: recreational swimming	626
swimming style: competitive swimming	626
requirements: strong swimming skills	626
swimming style: smooth	626
swimming stroke: competitive swimming	626
swimming style: swimming on back	626
swimming style: style of swimming	626
swimming style: stroke	626
swimming stroke: style	626
swimming style: efficient	626
position: breaststroke	626
position: backstroke	626
stroke: breaststroke	626
position: front crawl	626
swimming stroke: competitive	626
stroke: freestyle	626
swimming stroke: freestyle	626
swimming stroke: swimming technique	626
type: swimming stroke	626
type: competitive stroke	626
type: recreational stroke	626
swimming stroke: front crawl	626
taste: fruity	627
taste: sweet	627
characteristics: refreshing	627
number of divers: multiple	628
number of divers: team	628
competitors: divers	628
team size: 7 players in water	628
team size: 3-10 divers	628
participants: diving teams	628
divers: teams	628
team size: 4-8 divers	628
size: number of teams	629
team size: team	629
team size: single	629
team size: varies	629
team size: pair	629
team composition: mix of men and women	629
grouping: sports team	629
team size: 4	629
format: team	629
team composition: 3-5 members	629
format: teams	629
team size: 2	629
number of players: team	629
team size: teams	629
composition: comprising members from different teams	629
team size: couples	629
team size: singles	629
team composition: rotation system	629
team composition: different skill levels	629
players: teams	629
scope: team	629
players: team	629
type: team	629
team type: championship team	630
type: sports team	630
team size: 5 players	630
type: national team	630
type: professional team	630
team size: 11 players	630
team size: 12 players	630
team size: 13 players	630
team type: underdog team	630
team type: expansion team	630
team size: seven players	630
team type: dynasty team	630
types: sports team	630
participants: national teams	630
equipment: freestyle technique	631
style: freestyle	631
techniques: freestyle	631
events: freestyle	631
sport: freestyle	631
used for: freestyle	631
style: style of wrestling	631
disciplines: freestyle	631
types: freestyle	631
type: style of wrestling	631
type: freestyle wrestling	631
type: freestyle	631
technique: freestyle	631
technique: approach run	632
technique: run up	632
technique: running approach	632
strategy: approach run	632
technique: run-off	632
technique: run-up	632
rules: approach	632
techniques: approach run	632
strategy: run-off	632
routines: approach run	632
technique: speed control	633
technique: pedaling	633
purpose: to improve speed	633
technique: braking	633
important aspect: fast start	633
technique: requires precise turns and speed control	633
technique: stopping	633
techniques: speed	633
rules: spiking	633
technique: cornering	633
technique: drive	633
required skills: speed control	633
techniques: speed control	633
techniques: braking	633
techniques: stopping	633
techniques: pedaling	633
events: downhill	634
technique: downhill	634
type: downhill	634
event: downhill	634
discipline: downhill	634
used for: downhill	634
technique: uphill	634
riding style: downhill	634
event components: downhill	634
technique: groomed trails	634
techniques: downhill	634
flight: glides	635
routines: flying	635
technique: flying forward	635
flight: flaps	635
behaviour: flying	635
technique: flight	635
technique: overhead	635
technique: taking off	635
technique: flying phase	635
techniques: flying	635
playing style: high-flying	635
equipment skills: flying	635
technique: flying style	635
disciplines: aerials	635
technique: flying	635
flight: soars	635
landing: snow	636
landing: hard	636
technique: landing	636
technique: takeoff	636
technique: land	636
rules: takeoff	636
landing: perfect	636
landing: soft	636
techniques: landing	636
routines: takeoff	636
landing: mat	636
landing: bad	636
used for: landing	636
mechanism: falling	636
disciplines: slalom	637
techniques: giant slalom	637
techniques: slalom	637
combinations: slalom skiing	637
techniques: slaloming	637
discipline: slalom	637
technique: slalom	637
technique: giant slalom	637
skills required: body position	638
technique: stance	638
techniques: body position	638
stances: front stance	638
technique: controlled movement	638
technique: legs	638
technique: positioning	638
technique: body position	638
stances: back stance	638
technique: involves three jumps	639
technique: jumping ability	639
technique: similar to long jump	639
technique: jumps	639
technique: jump technique	639
technique: similar to the long jump	639
technique: jump	639
techniques: jumping	639
techniques: axel	639
techniques: jump	639
technique: bar clearance	639
technique: jumping technique	639
technique: different from the high jump	639
techniques: jumps	639
sequence: long jump	639
techniques: jumping technique	639
technique: kick and glide	639
routines: jumps	639
elements: jumps	639
strategy: jump technique	639
skills: jumps	639
jump types: triple jump	639
technique: aiming	640
definition: shooting	640
techniques: shooting	640
type: shooting	640
required skills: marksmanship	640
technique: aim	640
components: shooting	640
technique: shooting	640
athletes' skills: shooting skills	640
function: shooting	640
strategies: shooting form	640
events: shooting	640
athletes' skills: skiing skills	641
techniques: backcountry skiing	641
skiing style: precise	641
technique: freestyle skiing	641
techniques: skiing	641
technique: aggressive skiing	641
movement: skiing	641
technique: classic skiing	641
definition: type of ski jump	641
techniques: cross-country skiing techniques	641
techniques: downhill skiing techniques	641
technique: skiing	641
training requirements: ski jumping	641
training: skiing technique	641
type: ski jumping	641
strategies: skiing technique	641
required skills: footwork	642
skills: footwork	642
techniques: diagonal stride	642
feature: steps	642
technique: classic stride	642
technique: footwork	642
techniques: footwork	642
technique: diagonal stride	642
techniques: heeling	642
technique: striding	642
technique: step	642
technique: heeling	642
elements: footwork	642
techniques: clearing the bar	643
technique: clearing the bar	643
technique: poling	643
event: clearing a bar	643
technique: clearing bar	643
technique: clearing	643
technique: rotation	644
format: rotation system	644
technique: rotational	644
techniques: turning	644
technique: turning	644
characteristics: rotates	644
technique: rotational motion	644
technique: rotating	644
technique: rotating motion	644
features: rotating	644
movement: spinning	644
technique: explosive lifting	645
technique: lifting correctly	645
technique: lifting with control	645
function: lifting	645
styles: olympic lifting	645
techniques: deadlifts	645
techniques: bench press	645
techniques: squats	645
activity: lifting	645
techniques: pull-ups	645
variations: olympic lifting	645
skills: lifts	645
performance: drawing	646
technique: drawing	646
outcome: drawing	646
technique: draw	646
techniques: disengage	647
technique: releasing	647
skills: releases	647
equipment skills: release	647
technique: release	647
function: hang	647
leg movement: kicking	648
physical demands: kicking	648
martial art: kicking	648
technique: kicking with legs	648
rules: spike	648
techniques: pushing	648
technique: kick with legs	648
focus: kick	648
techniques: kick	648
focus: kicking	648
technique: pushing	648
technique: kicking	648
techniques: kicking	648
techniques: grabs	648
techniques: kicks	648
skill: swimming	649
behavior: swim	649
techniques: swimming	649
techniques: underwater movement	649
technique: swimming	649
training methods: swimming laps	649
technique: swimming down	649
requirements: swimming skills	649
swimming style: swimming technique	649
required skills: swimming	649
swimming stroke: technique	649
required skills: swimming technique	649
type: swimming technique	649
swimming style: technique	649
swimming style: effective	649
skills required: water awareness	649
components: swimming	649
movement: swim	649
techniques: riposte	650
techniques: tricks	650
used for: doing tricks	650
used for: performing tricks	650
routines: tricks	650
skills: tricks	650
used for: tricks	650
strategic aspect: blocking	651
rules: block	651
rules: blocking	651
techniques: grinds	651
techniques: block	651
objective: block	651
focus: block	651
techniques: blocks	651
gameplay: block	651
techniques: blocking	651
gameplay: blocking	651
gameplay features: blocking	651
techniques: parry	652
training: breaking	652
techniques: striking	652
focus: punch	652
martial art: punching	652
techniques: punching	652
techniques: punches	652
focus: punching	652
martial art: striking	652
techniques: attack	652
techniques: punch	652
techniques: strike	652
objective: takedowns	653
techniques: tackling	653
techniques: grappling	653
martial art: blocking	653
common moves: suplex	653
techniques: takedowns	653
technique: overhead throw	653
rules: pinfall	653
techniques: pinning	653
common moves: takedown	653
common moves: slam	653
techniques: submitting	654
techniques: submissions	654
focus: submitting	654
objective: submit	654
techniques: submission	655
techniques: submission holds	655
objective: submission	655
rules: submission	655
style: submission	655
focus: submission	655
elements: twirls	656
skills: spins	656
techniques: flips	656
technique: flip	656
technique: rolling	656
technique: spin	656
technique: spinning	656
techniques: jibing	656
routines: spins	656
skills: spinning	656
technique: spins	656
techniques: spins	656
technique: twirling	656
techniques: spinning	656
techniques: twists	656
techniques: flipping	656
mechanism: gravity	657
techniques: buoyancy	657
features: water pressure	657
required skills: buoyancy control	657
characteristics: buoyant	657
physical demands: buoyancy	657
techniques: buoyancy control	657
function: hold	658
function: holding	658
techniques: holds	658
skills: holds	658
routines: grabs	658
techniques: disarm	659
techniques: escapes	659
dangers: capture	659
strategy: breakaway	659
purpose: escape	659
purpose: entrap	659
technique: clearance	659
style: technique-based	660
events: classic technique	660
technique: slow and controlled	660
technique: follow-through	660
technique: step-by-step process	660
type: technique	660
techniques: camel	660
techniques: transitional techniques	660
techniques: classic	660
technique: classic	660
technique: effective	660
technique: efficient	660
techniques: salchow	660
technique: plant	660
terrain: snow-covered mountain	661
environment: snowy mountains	661
definition: large snow-covered mounds	661
environment: snowy terrain	661
terrain: snow-covered mountains	661
terrain: snowy trails	661
terrain: snow-covered trails	661
locations: snow-covered slopes	661
environment: snowy mountain	661
terrain: snowy mountain	661
terrain: snowy terrain	661
terrain: snowy slopes	661
terrain: snowy	661
terrain: snowy mountains	661
definition: large snow-covered hill	661
definition: hills on a ski resort	661
terrain: snow-covered slopes	661
terrain: slope	662
terrain: slopes	662
features: ridges	662
terrain: hills	662
terrain: hill	662
environment: hill	662
track features: hills	662
features: hills	662
location: hill	662
type: hill	662
type: natural or artificial hill	662
categories: large hill	662
categories: normal hill	662
shape: steep slopes	662
terrain: flat areas	663
shape: rolling hills	663
terrain: groomed	663
terrain: natural obstacles	663
slope: hilly	663
terrain: groomed slopes	663
type: natural terrain	663
design: hilly	663
terrain: natural terrain	663
characteristics: variable terrain	663
features: rocky	663
terrain: backcountry	663
terrain: flat	663
grade: hilly	663
length: hilly	663
terrain: hilly	663
terrain: mountainous	663
terrain: plains	663
terrain: groomed tracks	663
terrain: dirt	663
terrain: rocky	663
condition: hilly	663
orientation: hilly	663
terrain: track	664
terrain: groomed trail	664
terrain: road	664
terrain: trail	664
terrain: gully	664
terrain: groomed track	664
terrain: piste	664
terrain: pipes	664
terrain: halfpipes	664
terrain: powder	664
terrain: pistes	664
terrain: rails	664
terrain: off-road	664
terrain: ramps	664
terrain: off-piste	664
terrain: groomed trails	664
throwing style: overarm	665
throwing style: rotational	665
throwing style: underhand	665
throwing style: overhand	665
throwing style: underarm	665
player skills: forehand	665
rules: specific throwing style	665
track: long track	666
track: twisted track	666
type: long track	666
track: long	666
type: short track	666
track: curved	666
equipment: track	666
track: high speed	666
type: track	666
track and field: three jumps	667
equipment: jumping hurdles	667
athletic disciplines: long jump	667
definition: pole vault	667
definition: 110m hurdles	667
event: high jump	667
event: long jump	667
definition: long jump	667
events: pole vault	667
type: long jump	667
definition: high jump	667
athletic disciplines: high jump	667
events: indoor high jump	667
jump types: long jump	667
events: outdoor high jump	667
track and field: high jump	667
track and field: long jump	667
jump types: high jump	667
events: high jump	667
speed: high-speed turns	668
features: roundabouts	668
course features: banked turns	668
features: straightaways	668
track: banked turns	668
track features: banked turns	668
track features: straightaways	668
track features: curved track	668
track features: sharp turns	668
track: banked	668
structure: with banked turns	668
track features: curves	668
features: switchbacks	668
features: banked turns	668
traffic: low	669
traffic: high	669
traffic: heavy	669
traffic: medium	669
traffic: no traffic	669
traffic: light	669
safety: busy	669
training: coach guidance	670
activity: training	670
training: experience	670
training method: practice	670
training: practice sessions	670
purpose: for training	670
training: practice	670
requires: practice	670
type: resistance training	670
training methods: practice	670
training: practicing	670
requirements: training	670
training: technical practice	670
practices: regularly	670
training: classes	670
training: forms	670
training: coaching	670
training: theory	670
purpose: military training	670
practices: daily training	670
context: training	670
training: instruction	670
use: training	670
purpose: training	670
routines: training	670
training requirements: practice	670
used for: practice	670
usage: training	670
routines: practice	670
training: hill repeats	670
training: daily practice	670
practiced: training session	670
personal aspects: mental preparation	671
preparation: practice	671
purpose: developing technique	671
training: mental	671
preparation: physical conditioning	671
training requirements: mental preparation	671
preparation: training	671
training: mental focus	671
training: mental preparation	671
behavior: schooling	671
practiced for: mental discipline	671
routines: mental preparation	671
training focus: mental preparation	671
learning requirements: proper technique	671
preparation: rehearsal	671
importance: testing overall athleticism	672
training: involves strength and conditioning exercises	672
training: exercise	672
training: fitness	672
training: endurance training	672
training: regular exercise	672
training: long-distance running	672
training: physical	672
purpose: physical training	672
training: cardio	672
training: flexibility training	672
practices: with a set of exercises	672
training: diet	672
training methods: conditioning	672
practiced for: physical fitness	672
training: cardiovascular	672
training: endurance	672
training focus: strength and conditioning	672
routines: workout	672
routines: exercise	672
training requirements: conditioning	672
training required: physical conditioning	672
training required: long-distance running experience	672
objective: lift weights	672
training: speed training	672
training: diet plan	672
training: conditioning	672
training: physical conditioning	672
training: nutrition planning	672
training: workout	672
training: physical fitness	672
training method: exercises	672
training: exercising	672
training: interval training	672
training method: drills	673
training: technical drills	673
training methods: exercises	673
training methods: drills	673
training: technique drills	673
training: drilling	673
training: technique training	673
training: drills	673
training: dry land exercises	673
training: plyometrics	673
found in: training facility	674
environment: training facility	674
location: training facility	674
training environment: training facility	674
location: training ground	674
location: training center	674
training place: training hall	674
training place: training facility	674
training place: home	674
course: technical and demanding	675
requires training: yes	675
training: requires dedication and practice	675
requires training: long-term	675
training: specific	675
training: long-term preparation	675
training style: individualized	675
training required: yes	675
training: intensive	675
training: certification	675
training required: extensive	675
training required: months	675
training required: years	675
training required: extensive training	675
training: certification courses	675
winter sport: olympic sport	676
sport: winter sport	676
event type: winter sport	676
winter sport: exciting to watch	676
winter sport: individual	676
sport: winter	676
olympic sport: winter olympics	676
winter sport: snowboarding	676
olympic sport: winter	676
sports: bobsleigh	676
purpose: winter sport	676
sports: skiing	676
winter sport: competitive	676
type: winter sports	676
winter sport: requires skill	676
activity: winter	676
participates in: winter games	676
athletes: winter sports	676
definition: winter sport	676
activity: winter sport	676
olympic: winter olympic sport	676
poses: frozen	676
popularity: popular winter activity	676
type of sport: winter	676
popularity: popular winter sport	676
type of sport: skiing	676
type of sport: winter sport	676
category: winter sports	676
winter sport: fast-paced	676
category: winter sport	676
category: snow sport	676
winter sport: cold weather	676
event: winter sports	676
type: winter sport	676
winter sport: requires equipment	676
winter sport: ski racing	676
activity type: winter sport	676
winter sport: speed	676
winter sport: adrenaline-fueled	676
winter sport: requires athleticism	676
winter sport: speed and technique	676
winter sport: jumping	676
winter sport: olympic	676
winter sport: speed sport	676
winter sport: skiing	676
winter sport: winter game	676
winter sport: extreme	676
components: antenna	677
type: antenna	677
physical appearance: antenna	677
definition: antennas	677
type: antennas	677
