facet_property	cluster_label
measurement methods: digital scales	4028
common uses: measuring body weight	4028
contents: route information	4029
includes: route information	4029
information included: route details	4029
components: route distance	4029
content: route information	4029
information included: stops	4029
information contained: route information	4029
information included: route	4029
component: screen	4030
component: switch	4030
components: route	4030
component: route	4030
component: map	4030
location: map	4031
destination: route	4031
location: route	4031
route: specific track	4031
route: one-way	4031
route: city	4031
route: specific location	4031
route: airport	4031
route: destination	4031
location: path	4031
route: specific	4032
route: trade	4032
content: mode	4032
contents: routes	4032
nature: route	4032
type: route	4032
content: builder	4032
route: recurring	4032
route: schedule	4032
contents: route	4032
content: routes	4032
route: connecting	4032
scope: specific route	4032
features: routes	4032
route: line	4032
content: route	4032
route: daily route	4032
route: pre-defined	4033
route: route dependent	4033
route: variable route	4033
route: network	4033
route: route network	4033
route: route map	4033
route: route	4033
route: variable	4033
route: road	4033
route: path	4033
route: traffic pattern	4033
communication: auditory	4034
communication: face-to-face	4034
communication: visual	4034
communication: nonverbal	4034
communication skills: verbal	4034
communication: in person	4034
communication: voice	4034
communication: face-to-face communication	4034
communication: audible	4034
communication: verbal communication	4034
transmission: direct	4034
communication: verbal	4034
communication: two-way	4034
communication method: verbal	4034
skill: reading maps	4035
skill set: map reading	4035
challenges: finding way in unfamiliar terrain	4035
skill: operating machinery	4035
technique: reading map	4035
skills: reading maps	4035
skill: using compass	4035
skill: reading map	4035
skill: map reading	4035
method: reading a map	4035
skills: map reading	4035
methods: map reading	4035
skills: reading map	4035
court appearance: optional	4036
penalties: court appearance	4036
penalty: traffic school	4036
court appearance: mandatory	4036
punishment: court appearance	4036
penalty: court appearance	4036
court appearance: required	4036
consequences: court appearance	4036
regulations and laws: heavy fines	4037
enforcement: punishment for non-compliance	4037
consequences of non-compliance: fine	4037
regulations: penalties for non-compliance	4037
consequences of not paying: fines and penalties	4037
consequences of non-compliance: immediate suspension	4037
consequences of non-compliance: fines	4037
consequences of non-compliance: penalties	4037
outcome: non-compliance	4037
consequences of non-compliance: suspension	4037
consequences of non-compliance: penalty	4037
consequences of non-payment: fines	4037
outcomes: non-compliance	4037
consequence: fine	4038
punishment: ticket	4038
penalty: fine	4038
penalty: community service	4038
punishment: community service	4038
punishment: fine	4038
punishments: ticket	4039
punishments: jail sentence	4039
penalties: community service	4039
punishments: court appearance	4039
consequences: community service	4039
punishments: community service	4039
consequences: jailed	4040
outcomes: fines	4040
consequences: fine	4040
consequences: fined	4040
consequences: reputation	4040
consequences: fines	4040
consequences: penalty	4040
usage: outdoor	4041
used in: outdoor	4041
use: outdoors	4041
usage: used outdoors	4041
usage: outdoors	4041
use: indoor	4041
uses: indoor	4041
use: outdoor	4041
uses: outdoors	4041
used for: smoking	4042
functionality: smoking	4042
purpose: cigarettes	4042
use: smoking	4042
purpose: starting cigarettes	4042
purpose: smoking	4042
features: ergonomic	4043
design consideration: ergonomics	4043
design: ergonomic	4043
features: ergonomics	4043
features: ergonomic design	4043
function: transporting art	4044
function: carrying art	4044
purpose: transporting art	4044
function: used for transporting art	4044
function: transport art	4044
location: city streets	4045
location: residential area	4045
location: private property	4045
location: in public area	4045
location: public spaces	4045
location: public forum	4045
location: residential	4045
location: public place	4045
location: commercial area	4045
location: shared space	4045
location: public space	4045
location: public square	4045
user type: local resident	4045
location: public area	4045
location: in public square	4045
location: building	4046
location: near building	4046
location: near vehicle	4046
location: in a building	4046
location: nearby buildings	4046
location: near buildings	4046
location: near a building	4046
location: near city	4047
location: city street	4047
location: event	4047
location: address	4047
location: in a city	4047
hub location: city	4047
location: city	4047
location: local municipality	4047
location: street	4047
location: town	4047
location: in a country	4047
location: in city	4047
location: local town	4047
location: near city or town	4047
location: in country	4047
shape: table-top	4048
wings: fixed	4048
shape: octagonal	4048
shape: tabletop	4048
shape: beam	4048
shape: table top	4048
storage: away from heat	4049
handling requirements: keep away from heat	4049
storage requirements: keep in secure area	4049
storage: away from heat sources	4049
storage: keep away from children	4049
storage: away from open flame	4049
storage requirements: away from ignition sources	4049
storage requirements: keep away from heat	4049
storage: must be stored away from heat sources	4049
storage requirements: protect from water	4049
handling: avoid mixing with other substances	4049
storage: keep away from open flame	4049
storage: keep away from heat	4049
social aspects: teamwork	4050
teamwork: sharing responsibilities	4050
responsibilities: teamwork	4050
team dynamics: leadership	4050
team dynamics: trust	4050
teamwork: delegating tasks	4050
team dynamics: trust building	4050
team dynamics: communication	4050
environment: team dynamics	4050
team dynamics: collaboration	4050
structure: teamwork	4050
operations: teamwork	4050
teamwork: supportive	4051
teamwork: division of labor	4051
teamwork: cooperative	4051
teamwork: collaborative	4051
definition: working together	4051
teamwork: communication	4051
teamwork: support	4051
teamwork: collaboration	4051
teamwork: collaborating	4051
teamwork: mutual support	4051
teamwork: dependent	4051
teamwork: cooperation	4051
teamwork: coordinating	4051
teamwork: individualistic	4051
teamwork: supporting	4051
teamwork: cooperating	4051
outputs: reduced accidents	4052
impact: reducing accidents	4052
importance: reduces accidents	4052
safety: reduced accidents	4052
importance: reducing accidents	4052
results: increased road safety	4052
impact: reduced accidents	4052
outcomes: reduced accidents	4052
results: reduced accidents	4052
impact: improved traffic flow	4053
outputs: improved traffic efficiency	4053
results: efficient traffic flow	4053
results: smooth traffic flow	4053
outcomes: increased road capacity	4053
outcomes: efficient traffic flow	4053
outputs: smooth traffic flow	4053
outcomes: improved traffic flow	4053
environmental impact: contributing to traffic congestion	4054
benefits: reduced travel time	4054
benefits: reduced traffic congestion	4054
environmental impact: reducing traffic congestion	4054
benefits: reduced traffic	4054
efficiency: reduces traffic congestion	4054
impact: congestion reduction	4054
benefits: reduced congestion	4054
results: increased road usage	4054
environmental impact: reduced traffic congestion	4054
impact: reduced congestion	4054
advantages: reduced traffic congestion	4054
benefit: reduced traffic congestion	4054
advantages: reduced congestion	4054
impact: reducing congestion	4054
benefits: reduces congestion	4054
benefits: reduces traffic congestion	4054
benefit: improved performance	4055
benefits: improved efficiency	4055
benefits: increased efficiency	4055
cost: increased productivity	4055
benefits: better time management	4055
benefits: improved logistics	4055
benefits: increases efficiency	4055
benefits: increasing efficiency	4055
benefits: resource efficiency	4055
benefits: improved quality	4055
benefits: increased productivity	4055
benefits: improved customer service	4055
advantages: increased efficiency	4055
benefits: improved productivity	4055
benefits: more efficient	4055
efficiency: reduced costs	4055
benefits: improved reliability	4055
benefits: improved communication	4055
benefits: increased flexibility	4055
benefits: improved performance	4055
advantage: improved efficiency	4055
benefit: increased efficiency	4055
benefits: improved collaboration	4055
benefits: enhanced accountability	4055
benefits: improved safety	4055
benefits: improved outcomes	4055
output: effective resource allocation	4056
result: improved performance	4056
output: certification	4056
outputs: improved air quality	4056
response: gene expression	4056
efficiency: improved	4056
output: improved efficiency	4056
result: longevity	4056
output: increased productivity	4056
function: arrivals and departures	4057
functions: arrivals	4057
function: arrival and departure of flights	4057
functions: departures	4057
function: arriving/departing passengers	4057
function: train arrival and departure point	4057
operations: arrivals and departures	4057
used for: disembarking	4058
function: alighting	4058
purpose: alighting	4058
function: disembarking	4058
function: boarding and alighting	4058
used for: embarking	4058
function: exchanging passengers	4058
activities: alighting	4058
function: provides accommodations	4059
function: accommodation	4059
function: providing accommodation	4059
purpose: offer sleeping accommodations	4059
purpose: offer accommodations	4059
operation: provide accommodations	4059
function: offering accommodations	4059
purpose: accommodating special guests	4060
purpose: providing amenities	4060
function: offering amenities	4060
functionality: providing amenities	4060
function: providing amenities	4060
used for: providing amenities	4060
purpose: offering amenities	4060
function: provides amenities	4060
usage: providing amenities	4060
purpose: provide scenic views	4060
function: offer amenities	4060
safety: regular maintenance	4061
maintenance: annual inspection	4061
maintenance: accurate records	4061
operation: regular maintenance	4061
maintenance: needs regular inspection	4061
maintenance: regular inspection	4061
maintenance: regular checks	4061
maintenance: regular monitoring	4061
maintenance: equipment inspection	4061
maintenance: needs regular checks	4061
maintenance: periodic inspection	4061
maintenance requirements: regular inspections	4062
maintenance: safety inspections	4062
safety considerations: regular maintenance	4062
maintenance: periodic inspections	4062
safety: perform regular checks	4062
maintenance requirements: periodic inspections	4062
maintenance: regular inspections	4062
safety features: regular inspections	4062
maintenance requirements: regular inspection	4062
activities: conducting inspections	4062
maintenance: routine inspections	4062
customer base: businesses	4063
customers: government	4063
participants: businesses	4063
customer base: consumers	4063
customer base: government agencies	4063
customers: government agencies	4063
customers: individuals	4063
customers: families	4063
customers: businesses	4063
target audience: businesses	4064
target market: industrial	4064
target market: consumer	4064
target market: manufacturing	4064
target market: business	4064
target market: retail	4064
target market: e-commerce	4064
target audience: employees	4065
target audience: organization	4065
target audience: public	4065
target: company	4065
target: government	4065
audience: organization	4065
target audience: leader	4065
target audience: individual	4065
target audience: team	4065
target audience: citizens	4065
target: organization	4065
target: individual	4065
audience: regulatory agency	4065
features: trawls	4066
design: trawl net	4066
features: trawl net	4066
design: bottom-trawling	4066
design: trawling net	4066
function: biological role	4067
function: metabolic	4067
design: biological	4067
functions: biological	4067
functions: biological processes	4067
function: biological	4067
contents: information about ships	4068
contents: list of ships	4068
purpose: list of ships	4068
content: information about ships	4068
purpose: listing of ships	4068
content: list of ships	4068
contents: ship details	4069
content: cargo description	4069
content: ship information	4069
contents: vessel details	4069
content: ship details	4069
contents: ship type	4069
content: cargo details	4069
receivable by: aircraft	4070
receivable by: cars	4070
receivable by: ships	4070
condition: busy	4071
operational status: closed	4071
availability: offline	4071
condition: under maintenance	4071
state: maintenance	4071
functionality: under maintenance	4071
maintenance: under construction	4071
system: offline	4071
operational status: under construction	4071
condition: well-maintained	4072
tracks: well-maintained	4072
characteristic: well-maintained	4072
atmosphere: well-maintained	4072
characteristics: poorly maintained	4072
characteristics: well-maintained	4072
surface: well-maintained	4072
transportation: transport in special vehicles	4073
functions: transporting personnel	4073
usage: transport goods	4073
services provided: transferring personnel	4073
usage: carrying goods	4073
usage: transporting grains	4073
capacity: transferring personnel	4073
usage: hauling cargo	4073
usage: transporting goods	4073
usage: transporting personnel	4073
usage: delivering goods	4073
use: transport troops	4073
usage: delivering supplies	4073
usage: carrying cargo	4073
usage: used for specialized cargo	4073
usage: transport people	4073
usage: supplying transportation	4073
usage: transporting people	4073
usage: celebrity transport	4073
function: transporting personnel	4073
usage: transporting vehicles during war	4073
usage: moving people	4073
operation: in different weather	4074
operating environment: harsh weather	4074
operating conditions: harsh weather	4074
operating conditions: harsh marine environment	4074
operation: operating in rough weather	4074
operation: working in harsh weather conditions	4074
operation: operating in harsh weather	4074
operation: operating in harsh weather conditions	4074
function: provides view	4075
function: offering views	4075
function: enjoying views	4075
function: offers rest	4075
function: offers views	4075
source: software program	4076
source: computer program	4076
source: software	4076
function: maintaining	4077
functionality: preserving	4077
responsibility: maintaining	4077
functionality: maintaining	4077
functions: maintaining	4077
function: maintenance	4077
role: maintaining	4077
purpose: maintaining	4077
function: preserving	4077
purpose: to maintain	4077
purpose: maintaining fire	4077
operation: maintaining	4077
function: sustaining	4077
function: maintain tracks	4077
function: maintain	4077
meaning: retaining	4078
meaning: holding	4078
meaning: carrying	4078
meaning: linking	4078
meaning: maintenance	4078
meaning: maintaining	4078
meaning: joining	4078
meaning: quality	4078
meaning: preserving	4078
meaning: showing up	4078
meaning: connecting	4078
meaning: binding	4078
meaning: message	4078
action: maintaining	4079
context: maintaining a relationship	4079
method: conserving	4079
method: maintenance	4079
method: maintaining	4079
methods: maintaining	4079
method: keeping in mind	4079
skill: maintaining	4079
method: holding onto	4079
construction method: maintaining	4079
method: measuring	4079
method: delegating	4079
traffic: containers	4080
infrastructure: storage containers	4080
contents: containers	4080
storage: containers	4080
storage: container	4080
infrastructure: containers	4080
storage: in container	4080
storage: in containers	4080
infrastructure: warehouse	4081
logistics: port	4081
logistics: storage	4081
logistics: warehouse	4081
logistics: inventory management	4081
operations: warehouse	4081
logistics: port and terminal operations	4081
related to: warehouse	4081
management: inventory	4081
scope: warehouse	4081
operations: distribution centers	4081
application: warehouse	4081
logistics: warehousing	4081
logistics: storage facilities	4081
employees: judges	4082
employees: volunteers	4082
employees: contractors	4082
employees: civil servants	4082
employees: officers	4082
employees: diplomats	4082
employees: politicians	4082
employees: officials	4082
employees: staff	4082
staff: officials	4082
employees: enforcement officers	4082
staff: politicians	4082
employees: workers	4082
employees: inspectors	4082
employees: managers	4082
used for: aerodynamic research	4083
used for: studying aerodynamics	4083
used for: researching aerodynamics	4083
used for: testing aerodynamics	4083
purpose: testing aerodynamics	4083
useful for: aerodynamics research	4083
usage: researching aerodynamics	4083
functionality: evaluating aerodynamics	4083
used for: testing wind tunnels	4083
used for: testing new technologies	4083
used for: measuring drag coefficient	4083
used for: testing scale models	4083
testing areas: wind tunnels	4083
testing areas: driving simulators	4083
purpose: testing car aerodynamics	4083
goals: fulfillment	4084
goal: satisfaction	4084
goals: satisfaction	4084
goal: fulfillment	4084
goal: fulfilling desire	4084
goals: fulfilling	4084
goals: satisfy clients	4085
goals: satisfying clients	4085
goal: customer satisfaction	4085
goals: customer satisfaction	4085
part of a ship: outer surface	4086
part of a ship: storage space	4086
part of a ship: above water	4086
part of a ship: top level	4086
part of a ship: upper deck	4086
part of a ship: lower deck	4086
part of a ship: outdoor	4086
part of ship: yes	4086
part of ship: cargo area	4086
size: part of a larger ship	4086
part of a ship: cargo area	4086
part of a ship: main deck	4086
class: first class	4087
type: third class	4087
class: third class	4087
type: second class	4087
class: second class	4087
type: mpsv	4088
types: psv	4088
type: pwc	4088
type: psv	4088
type: csv	4088
function: hub	4089
operations: logistical hub	4089
hubs: gate	4089
operations: network carrier	4089
structure: hub	4089
types: hub	4089
size: hub	4089
type: hub	4089
network: hubs	4089
operation: university	4089
components: hub	4089
hub: multiple locations	4089
operations: hub	4089
functionality: emits light	4090
functionality: emitting light	4090
function: emitting light	4090
functionality: emit light	4090
physical characteristics: emitting light	4090
physical characteristics: light source	4090
function: emit light	4090
condition: construction	4091
construction: bearing	4091
construction: complex	4091
construction: floating	4091
security: sealed	4091
construction: expanded	4091
construction: coated	4091
construction: lined	4091
construction: rigid	4091
construction: sealed	4091
handling requirement: sealed	4091
construction: cast	4091
construction: natural	4091
examples: shipping of goods between different ports within a country	4092
examples: shipping goods between two ports in the same country	4092
examples: shipping of coal from one port to another within a country	4092
examples: moving goods between ports in the same country	4092
example: shipping goods between ports in the same country	4092
example: shipping goods from one port to another within the same country	4092
examples: a foreign ship carrying cargo between two us ports	4092
examples: shipping goods	4093
example: shipping within a country	4093
example: shipping goods within a country	4093
usage: shipping cars from factory to market	4093
example: transporting goods	4093
example: shipping goods from one country to another	4093
examples: shipping goods from one port to another	4093
example of use: shipping goods	4093
example: shipping of goods from one city to another	4093
example: weighing a package	4093
example: transporting goods within a country	4093
example: shipping of coal from one port to another	4093
example: shipping goods from one city to another	4093
example: shipping goods between cities	4093
example: transporting goods between two states	4093
examples: shipping coal from one port to another	4093
examples: shipping goods from one city to another	4093
example: moving goods within a country	4093
common use cases: shipping goods	4093
definition: shipping of goods within a country's territorial waters	4094
definition: shipping of goods within a country's waters	4094
definition: shipping of goods between two places in the same country	4094
definition: shipping between ports	4094
definition: shipping of goods between ports of the same country	4094
definition: shipping of goods between two ports in the same country	4094
examples: shipping between islands	4095
example: transportation of goods between coastal cities	4095
examples: carrying cargo between coastal cities	4095
examples: carrying goods between ports	4095
examples: shipping goods between ports	4095
example: shipping of goods between the us and canada	4095
example: trucking goods across borders	4095
examples: shipping goods between countries	4095
example: trading between ports	4095
example: shipping goods between coastal towns	4095
example: shipping between ports	4095
example: shipping goods between coastal cities	4095
example: shipping goods between different ports	4095
example: flying cargo planes	4095
function: enabling global communication	4096
function: supporting global internet connectivity	4096
used for: supporting global communication	4096
function: supporting global communication	4096
functionality: enables data linking	4096
purpose: supporting global communication	4096
purpose: support global communication networks	4096
purpose: enabling global communication	4096
purpose: enhancing global communication	4096
purpose: enabling communication	4096
function: keeps food cold	4097
purpose: keeping food cool	4097
function: keeping cool	4097
usage: keeps food cold	4097
common uses: keeping medicine cool	4097
function: keeps cool	4097
function: keeping food cool	4097
purpose: keeping food cold	4097
function: keeps food cool	4097
function: cools food	4097
common use: keeping drinks cold	4098
usage: keeping drinks fresh	4098
usage: keeping drinks cold	4098
usage: keeping drinks cool	4098
functionality: keeping drinks cold	4098
usage: keeps drinks cold	4098
used for: keeping drinks cold	4098
mode of transmission: insect-borne	4099
mode of transmission: vector borne	4099
mode of transmission: vector-borne	4099
transmission: vector-borne	4099
transmission: vector borne	4099
mode of transmission: indirect	4099
mode of transmission: vector	4099
applies to: services	4100
applies to: standards	4100
applies to: products	4100
applies to: practices	4100
exceptions: essential goods	4100
location: near waterway	4101
location: along waterways	4101
location: near a city	4101
location: near waterways	4101
characteristics: near water	4101
location: near sea port	4101
location: near water bodies	4101
location: along waterfront	4101
location: near water body	4101
location: near rivers	4101
characteristics: deserted	4102
feature: deserted	4102
features: deserted	4102
location: near mountain	4103
location: near a river	4103
location: near a lake	4103
location: near lake	4103
environment: near a lake	4103
location: near river	4103
location: at a river	4103
location: at a lake	4103
location: along riverbank	4103
location: bow	4104
location: venice	4104
location: beachside	4104
location: marina	4104
location: overland	4104
location: canyon	4104
location: oceanfront	4104
location: bays	4104
location: anchorage	4104
location: railyard	4104
location: seaside	4104
location: bay	4104
location: delta	4104
location: hull	4104
location: canyons	4104
location: riverside	4104
location: in hull	4104
location: hulls	4104
location: lakeside	4104
location: railyards	4104
location: lakes	4104
location: inland	4104
location: anchorage area	4104
operated by: non-profit organizations	4105
operated by: volunteer	4105
operated by: non-profit organization	4105
operated by: non-profit	4105
ownership: non-profit	4105
owned by: non-profit	4105
operated by: volunteer team	4105
purpose: to allow trains of different gauges to share track	4106
function: allows trains of different gauges to share track	4106
purpose: to allow trains of different gauges to share the same route	4106
function: allowing trains to run on different gauges	4106
purpose: allowing different types of trains to share the same track	4106
function: allowing different trains with different gauges to share the same track	4106
function: allowing trains of different gauges to share tracks	4106
purpose: allowing different train gauges to share track	4106
purpose: allows trains of different gauges to share tracks	4106
purpose: allowing trains of different gauges to share tracks	4106
purpose: allowing different trains with different gauges to use same track	4106
function: allows trains of different gauges to share the same track	4106
function: allowing same track to be used by trains with different gauges	4106
purpose: allowing different trains with different gauges to run on same track	4106
purpose: allowing trains of different gauges to share the same track	4106
purpose: to allow trains with different gauges to share the same track	4106
purpose: allowing trains of different gauges to use the same track	4106
purpose: allowing trains of different gauges to share track	4106
purpose: allowing trains of different gauges to share same route	4106
purpose: allows trains to run smoothly	4107
purpose: allows for faster trains	4107
importance: ensures smooth train travel	4107
importance: allows trains to move smoothly	4107
purpose: allowing trains to run	4107
usage: helps to control a train's speed	4107
purpose: enables trains to carry heavy loads	4107
purpose: enabling train transfer	4107
purpose: allow train travel	4107
definition: allows trains to run on different gauges	4108
definition: allows trains with different gauges to share the same track	4108
design: allows trains of different gauges to run simultaneously	4108
definition: allows trains of different sizes	4108
definition: railway with two different gauges	4108
definition: railway with two different track gauges	4108
definition: common in countries with different rail gauges	4108
definition: allows trains with different gauges to share track	4108
definition: shared track for different trains	4108
definition: allows trains of different gauges to share the same track	4108
purpose: allowing same track to be used by different gauges	4108
definition: allows trains of different gauges to share same track	4108
purpose: allowing same track to be used by different gauge trains	4108
description: allows trains of different gauges to use same track	4108
responsibilities: provide advice	4109
responsibilities: providing directions	4109
responsibilities: provides services	4109
responsibilities: providing customer service	4109
roles: providing expertise	4109
responsibilities: to provide customer service	4109
responsibilities: providing expertise	4109
responsibilities: building relationships	4109
involves: experts	4110
involves: industry experts	4110
involved parties: experts	4110
involves: passengers	4110
involves: scientists	4110
used for: supporting industries	4111
usage: supplying cities	4111
used for: supplying industries	4111
used for: supporting industry	4111
used for: supplying oil	4111
used for: supplying global markets	4111
used for: supplying industry	4111
used for: supplying	4111
used for: supplying products	4111
usage: supplying industries	4111
purpose: supplying industries	4111
operator: trucker	4112
operator: whale catcher	4112
operator: rider	4112
operator: ship	4112
operator: whalers	4112
operator: whale hunter	4112
history: nantucket	4113
famous examples: nantucket whalers	4113
notable examples: whalemen's shipping list and merchants' transcript	4113
infamous events: whale wars	4113
famous examples: whaleship charles w. morgan	4113
famous examples: whale ship	4113
associated with: whalemen	4113
notable examples: nantucket whalers	4113
associated with: nantucket	4113
result: reduced uncertainty	4114
result: improved decision making	4114
result: making informed decision	4114
importance: improves decision-making	4114
outcome: improved decision making	4114
result: better decision-making	4114
benefits: better decision making	4114
benefit: better decision making	4114
use: navigating	4115
skills: navigating	4115
skill: navigational	4115
skill: navigating	4115
skills: operating	4115
skill: mapping	4115
skill: operating	4115
skills: repairing	4115
skill: repairing	4115
skills: navigation	4115
skill: orientation	4115
skills: finding direction	4115
field: navigating	4115
skill: navigation	4115
skills: orientation	4115
standard: 1524 mm	4116
standard: 1435 mm	4116
standard: 1825 mm	4116
standard unit: 30.48 cm	4116
standard: 1676 mm	4116
definition: 1435 mm	4116
standard sizes: 1.435 meters	4116
standard: 1435mm	4116
standard sizes: 1.676 meters	4116
standard: 1524mm	4116
standard sizes: 1.435 feet	4116
type: cargo hold	4117
classification: engine room	4117
classification: passenger cabin	4117
classification: cargo hold	4117
type: refrigerated hold	4117
features: cargo bays	4118
design: cargo holds	4118
features: cargo hold	4118
structure: cargo hold	4118
features: cargo holds	4118
structure: cargo holds	4118
features: cargo tank	4118
characteristics: part of cruise ship	4118
features: control tower	4118
features: liftgate	4118
structure: specialized cargo holds	4118
features: cargo area	4118
features: water tank	4118
features: cargo space	4118
features: bait tank	4118
features: dining car	4118
features: warehouse	4118
features: secure cargo hold	4118
features: fuel storage	4118
characteristics: door for aircraft	4118
features: specialized trailer	4118
commonly found on: cargo ship	4118
features: loading area	4118
features: flat deck	4118
features: roof rack	4118
features: cargo bed	4118
mechanism: electrochemical gradient	4119
mechanism: electrochemical gradients	4119
models: transit	4120
function: mass transit	4120
functions: transit	4120
model: transit	4120
purpose: transit	4120
functionality: transit	4120
model: express	4120
against: individual	4121
against: country	4121
against: specific product	4121
against: organization	4121
against: specific industry	4121
international law: breach of neutrality	4122
example of: freedom of navigation	4122
definition: freedom of navigation	4122
international law: violation of freedom of navigation	4122
international law: right of innocent passage	4122
international law: infringement of freedom of navigation	4122
international law: right of self-defense	4122
international law: in violation of un charter	4123
international law: contravenes un resolutions	4123
international law: violation of sovereignty	4123
international law: prohibition of collective punishment	4123
international law: violation of un charter	4123
international law: un condemnation	4123
international law: breach of international law	4123
international law: violation	4123
pilot requirements: knowledge of aerodynamics	4124
training and certification: pilot training	4124
pilot requirements: training	4124
pilot requirements: experience	4124
pilot requirements: experienced	4124
training: pilot training	4124
training required: aircraft operators	4124
training required: pilot training	4124
training: pilots	4124
pilot requirements: licensing	4124
pilot training: different from jet	4124
pilot needs: pilot training	4124
pilot requirements: special training	4124
pilot requirements: training required	4124
training: air traffic management	4125
training and certification: air traffic controller training	4125
training required: air traffic control training	4125
training: air traffic control training	4125
training required: aircraft maintenance training	4125
training required: air traffic controller training	4125
pilot training: requires license	4126
preconditions: pilot training	4126
pilot requirements: good wind knowledge	4126
pilot training: similar to powered aircraft	4126
pilot skill level: requires training	4126
pilot skill level: requires expertise	4126
pilot skill: requires practice	4126
operation: pilot skill required	4126
pilot skill: requires expertise	4126
pilot: requires license	4126
training: requires specialized training	4126
pilot training: requires expertise	4126
pilot training: similar	4126
pilot training: requires training	4126
learning: requires feedback	4126
operation: requires pilot	4126
common items stored: food	4127
common items stored: medicines	4127
common items stored: drinks	4127
contents: food	4128
contents: drinks	4128
contents: leftovers	4128
contents: meat	4128
content: drinks	4128
contents: medicine	4128
content: food	4128
category: marine equipment	4129
categorization: marine equipment	4129
category: railway equipment	4129
type: marine equipment	4129
category: watercraft	4129
category: marine vehicle	4129
category: transportation equipment	4129
used for: maritime activities	4130
used for: maritime trade	4130
used for: maritime safety	4130
used for: maritime transport	4130
application areas: maritime	4130
used in: maritime industry	4130
used for: safety at sea	4130
used for: maritime commerce	4130
used in: maritime trade	4130
used for: maritime operations	4130
used for: maritime	4130
used for: maritime industry	4130
used for: marine safety	4130
used for: commercial vessels	4130
used in: maritime	4130
operational environment: seawater	4131
operating environment: water	4131
operational environment: fresh water	4131
operational environment: salt water	4131
functionality: freshwater	4131
operating conditions: freshwater	4131
operational environment: brackish water	4131
operational environment: freshwater	4131
water type: saltwater	4132
type of water: saltwater	4132
water type: freshwater	4132
type of water: freshwater	4132
water type: fresh	4132
type: freshwater	4132
habitats: freshwater	4132
features: engine at front	4133
design: engine at front	4133
features: engine in front	4133
features: rear-mounted engine	4133
features: driver's cabin	4134
features: operator cab	4134
features: cab-over design	4134
features: driver's cab	4134
features: passenger cabins	4134
features: conductor's cabin	4134
features: pilot seats	4134
categorization: private	4135
categorization: military	4135
classification type: military	4135
categorization: international	4135
operation type: military	4135
categorization: vessel	4135
classification: equipment	4135
identification: special designation	4135
category: private property	4135
categorization: boat	4135
categorization: domestic	4135
category: military	4135
requirements: proper equipment	4136
requirements: correct procedure	4136
requirement: proper alignment	4136
requirements: suitable conditions	4136
requirements: sufficient depth	4136
requirements: effort	4136
requirements: proper preparation	4136
preconditions: proper preparation	4136
requirements: payment of fees	4136
preparation: final checks	4137
preparation: warm-up	4137
preparation: stretching	4137
preparation: cool-down	4137
construction: tunnels	4138
features: tunnels	4138
structure: tunnels	4138
design: tunnels	4138
facilities: tunnels	4138
structures: highways	4138
structure: cement	4138
infrastructure: tunnels	4138
type: tunnels	4138
structure: tunnel	4138
structure: dams	4138
function: training	4139
method: calculator	4139
function: calculating	4139
function: killing	4139
function: making calls	4139
function: testing	4139
function: terminating	4139
function: calibrating	4139
function: evaluating handling	4139
function: evaluating performance	4139
function: accessing homes	4139
function: processes fish	4139
function: lowering	4139
function: generating	4139
function: heats	4139
function: processes	4139
example: writing a code	4139
function: compute	4139
calculations: calculated using formulas	4140
functionality: displays flags	4140
functionality: calculates	4140
functionality: communicates	4140
functionality: computes	4140
functionality: calculating	4140
behavior: mutates	4140
method: calculating	4140
properties: high viscosity	4141
viscosity: thick	4141
appearance: thick liquid	4141
properties: highly viscous	4141
fuel: high-viscosity oil	4141
properties: low viscosity	4141
physical properties: dark brown color	4141
physical properties: high viscosity	4141
physical properties: thick viscosity	4141
physical properties: viscous	4142
viscosity: heavy	4142
characteristics: viscous	4142
properties: viscous	4142
common applications: everyday life	4143
scope: daily tasks	4143
interactions: with humans	4143
practical applications: everyday life	4143
application: everyday life	4143
applications: everyday life	4143
applications: daily life	4143
location: everyday life	4143
in context of: everyday life	4143
everyday applications: cooking	4143
conversion: used in everyday life	4143
application: everyday use	4143
practical applications: used in everyday life	4143
application: daily life	4143
method: packing	4144
methods: packing	4144
process: packing	4144
definition: packing	4144
responsibilities: packing	4144
stages: packing	4144
preparation: packing	4144
practical applications: packing boxes	4144
process: travelling	4144
process: mailing	4144
professionals: logistics manager	4145
professionals: shipping clerk	4145
employees: logistics coordinators	4145
employees: logistics specialists	4145
employees: logistics staff	4145
professionals: logistics managers	4145
employees: traffic engineers	4145
practitioners: logistics providers	4145
structure: employs transportation engineers	4145
people involved: logistics managers	4145
staff: communication specialists	4145
qualifications: education	4146
qualifications: business management	4146
qualifications: customs clearance	4146
required for: logistics management	4146
qualifications: marine insurance	4146
qualifications: shipping regulations	4146
education: certification in logistics	4146
qualifications: logistics management	4146
qualifications: marine law	4146
employees: warehouse staff	4147
people involved: warehouse workers	4147
employees: administrative staff	4147
actors: construction workers	4147
employees: maintenance workers	4147
people involved: workers	4147
workers: warehouse staff	4147
employees: various jobs	4147
employees: warehouse workers	4147
professionals: warehouse worker	4147
professionals: warehouse workers	4147
type: country	4148
geographical context: country	4148
geographical context: state	4148
operating area: country	4148
geographical location: regions	4148
geographical feature: country	4148
context: country	4148
geographical location: countries	4148
geographic feature: country	4148
place: country	4148
geographical scope: country	4148
