****** Processing facet_no: 0, facet: industry, facet_count: 39 ******
property 	 cluster_label
****** Processing facet_no: 211, facet: width, facet_count: 6 ******
property 	 cluster_label
sufficient for aircraft 	 -1
narrow 	 -1
limited 	 -1
single lane 	 -1
multi-lane 	 -1
wide 	 -1
****** Finished processing facet: width ******


****** Processing facet_no: 212, facet: contents, facet_count: 7 ******
property 	 cluster_label
flight numbers 	 -1
departure and arrival times 	 -1
aircraft types 	 -1
route information 	 -1
list of ships 	 -1
information about ships 	 -1
ship details 	 -1
****** Finished processing facet: contents ******


****** Processing facet_no: 213, facet: generated by, facet_count: 3 ******
property 	 cluster_label
airline staff 	 -1
computer system 	 -1
travel agent 	 -1
****** Finished processing facet: generated by ******


****** Processing facet_no: 214, facet: updated regularly, facet_count: 3 ******
property 	 cluster_label
yes 	 -1
daily 	 -1
weekly 	 -1
****** Finished processing facet: updated regularly ******


****** Processing facet_no: 215, facet: working principle, facet_count: 3 ******
property 	 cluster_label
combustion 	 -1
exhaust gases 	 -1
high-speed airflow 	 -1
****** Finished processing facet: working principle ******


****** Processing facet_no: 216, facet: era, facet_count: 2 ******
property 	 cluster_label
19th century 	 -1
historical 	 -1
****** Finished processing facet: era ******


****** Processing facet_no: 217, facet: source, facet_count: 6 ******
property 	 cluster_label
experienced person 	 -1
expert 	 -1
authoritative figure 	 -1
online platform 	 -1
printed brochure 	 -1
mobile app 	 -1
****** Finished processing facet: source ******


****** Processing facet_no: 218, facet: benefit, facet_count: 2 ******
property 	 cluster_label
reducing uncertainty 	 -1
increasing confidence 	 -1
****** Finished processing facet: benefit ******


****** Processing facet_no: 219, facet: tools, facet_count: 3 ******
property 	 cluster_label
compass 	 -1
map 	 -1
gps device 	 -1
****** Finished processing facet: tools ******


****** Processing facet_no: 220, facet: medium, facet_count: 9 ******
property 	 cluster_label
wire 	 -1
air 	 -1
fiber optic 	 -1
light 	 -1
sound 	 -1
text 	 -1
nerve fibre 	 -1
synapse 	 -1
electrolyte solution 	 -1
****** Finished processing facet: medium ******


****** Processing facet_no: 221, facet: communication method, facet_count: 2 ******
property 	 cluster_label
verbal 	 -1
non-verbal 	 -1
****** Finished processing facet: communication method ******


****** Processing facet_no: 222, facet: type of signal, facet_count: 3 ******
property 	 cluster_label
traffic signal 	 -1
stop sign 	 -1
alarm 	 -1
****** Finished processing facet: type of signal ******


****** Processing facet_no: 223, facet: receiver, facet_count: 3 ******
property 	 cluster_label
driver 	 -1
pedestrian 	 -1
reader 	 -1
****** Finished processing facet: receiver ******


****** Processing facet_no: 224, facet: activities, facet_count: 6 ******
property 	 cluster_label
loading 	 -1
unloading 	 -1
storage 	 -1
issuing licenses 	 -1
enforcing traffic laws 	 -1
planning infrastructure projects 	 -1
****** Finished processing facet: activities ******


****** Processing facet_no: 225, facet: armament, facet_count: 3 ******
property 	 cluster_label
gun 	 -1
missile 	 -1
torpedo 	 -1
****** Finished processing facet: armament ******


****** Processing facet_no: 226, facet: workplace, facet_count: 3 ******
property 	 cluster_label
road 	 -1
garage 	 -1
port 	 -1
****** Finished processing facet: workplace ******


****** Processing facet_no: 227, facet: communication, facet_count: 8 ******
property 	 cluster_label
verbal 	 -1
written 	 -1
radio 	 -1
clear 	 -1
open 	 -1
phone 	 -1
data link 	 -1
****** Finished processing facet: communication ******


****** Processing facet_no: 228, facet: training, facet_count: 3 ******
property 	 cluster_label
licensing 	 -1
certification 	 -1
on-the-job training 	 -1
****** Finished processing facet: training ******


****** Processing facet_no: 229, facet: type of infraction, facet_count: 3 ******
property 	 cluster_label
speeding 	 -1
reckless driving 	 -1
failure to yield 	 -1
****** Finished processing facet: type of infraction ******


****** Processing facet_no: 230, facet: violation of, facet_count: 3 ******
property 	 cluster_label
traffic laws 	 -1
speed limits 	 -1
rules of the road 	 -1
****** Finished processing facet: violation of ******


****** Processing facet_no: 231, facet: consequences, facet_count: 9 ******
property 	 cluster_label
fine 	 -1
points on license 	 -1
suspension of license 	 -1
economic losses 	 -1
humanitarian crisis 	 -1
diplomatic tensions 	 -1
economic loss 	 -1
diplomatic tension 	 -1
****** Finished processing facet: consequences ******


****** Processing facet_no: 232, facet: circumstances, facet_count: 3 ******
property 	 cluster_label
during rush hour 	 -1
in a school zone 	 -1
at night 	 -1
****** Finished processing facet: circumstances ******


****** Processing facet_no: 233, facet: penalty, facet_count: 3 ******
property 	 cluster_label
fines 	 -1
court appearance 	 -1
community service 	 -1
****** Finished processing facet: penalty ******


****** Processing facet_no: 234, facet: operational mode, facet_count: 2 ******
property 	 cluster_label
continuous operation 	 -1
manual operation 	 -1
****** Finished processing facet: operational mode ******


****** Processing facet_no: 235, facet: control, facet_count: 5 ******
property 	 cluster_label
manual 	 -1
automatic 	 -1
traffic lights 	 -1
stop signs 	 -1
roundabout 	 -1
****** Finished processing facet: control ******


****** Processing facet_no: 236, facet: track gauge, facet_count: 3 ******
property 	 cluster_label
broad gauge 	 -1
wide gauge 	 -1
standard gauge 	 -1
****** Finished processing facet: track gauge ******


****** Processing facet_no: 237, facet: current use, facet_count: 3 ******
property 	 cluster_label
still used in many countries 	 -1
being replaced by standard gauge 	 -1
preserved for historical purposes 	 -1
****** Finished processing facet: current use ******


****** Processing facet_no: 238, facet: mechanism, facet_count: 12 ******
property 	 cluster_label
flint and steel 	 -1
spark 	 -1
butane 	 -1
water chamber 	 -1
gates 	 -1
pumps 	 -1
cable and pulley 	 -1
hydraulic system 	 -1
electric motor 	 -1
action potential 	 -1
ion channels 	 -1
neurotransmitters 	 -1
****** Finished processing facet: mechanism ******


****** Processing facet_no: 239, facet: brand, facet_count: 7 ******
property 	 cluster_label
zippo 	 -1
bic 	 -1
colibri 	 -1
ford 	 -1
chevrolet 	 -1
dodge 	 -1
mercedes-benz 	 -1
****** Finished processing facet: brand ******


****** Processing facet_no: 240, facet: operator, facet_count: 6 ******
property 	 cluster_label
public transportation 	 -1
private company 	 -1
non-profit organization 	 -1
oil company 	 -1
government agency 	 -1
research institution 	 -1
****** Finished processing facet: operator ******


****** Processing facet_no: 241, facet: accessibility, facet_count: 3 ******
property 	 cluster_label
wheelchair accessible 	 -1
elevated 	 -1
underground 	 -1
****** Finished processing facet: accessibility ******


****** Processing facet_no: 242, facet: vehicle requirements, facet_count: 5 ******
property 	 cluster_label
license 	 -1
insurance 	 -1
registration 	 -1
vehicle inspection 	 -1
maintenance 	 -1
****** Finished processing facet: vehicle requirements ******


****** Processing facet_no: 243, facet: handling requirements, facet_count: 3 ******
property 	 cluster_label
special care 	 -1
protective gear 	 -1
ventilation 	 -1
****** Finished processing facet: handling requirements ******


****** Processing facet_no: 244, facet: storage requirements, facet_count: 3 ******
property 	 cluster_label
separate area 	 -1
ventilated space 	 -1
secure container 	 -1
****** Finished processing facet: storage requirements ******


****** Processing facet_no: 245, facet: transportation regulations, facet_count: 3 ******
property 	 cluster_label
special permits 	 -1
trained personnel 	 -1
safety protocols 	 -1
****** Finished processing facet: transportation regulations ******


****** Processing facet_no: 246, facet: roles and responsibilities, facet_count: 2 ******
property 	 cluster_label
defined 	 -1
clearly assigned 	 -1
****** Finished processing facet: roles and responsibilities ******


****** Processing facet_no: 247, facet: task management, facet_count: 2 ******
property 	 cluster_label
prioritized 	 -1
tracked 	 -1
****** Finished processing facet: task management ******


****** Processing facet_no: 248, facet: teamwork, facet_count: 2 ******
property 	 cluster_label
collaborative 	 -1
coordinated 	 -1
****** Finished processing facet: teamwork ******


****** Processing facet_no: 249, facet: time management, facet_count: 2 ******
property 	 cluster_label
timely 	 -1
efficient 	 -1
****** Finished processing facet: time management ******


****** Processing facet_no: 250, facet: resource allocation, facet_count: 2 ******
property 	 cluster_label
effective 	 -1
optimal 	 -1
****** Finished processing facet: resource allocation ******


****** Processing facet_no: 251, facet: mode of operation, facet_count: 3 ******
property 	 cluster_label
sail 	 -1
motor 	 -1
hybrid 	 -1
****** Finished processing facet: mode of operation ******


****** Processing facet_no: 252, facet: container, facet_count: 3 ******
property 	 cluster_label
containerized 	 -1
loose 	 -1
stacked 	 -1
****** Finished processing facet: container ******


****** Processing facet_no: 253, facet: risk, facet_count: 3 ******
property 	 cluster_label
damage 	 -1
loss 	 -1
delay 	 -1
****** Finished processing facet: risk ******


****** Processing facet_no: 254, facet: noise level, facet_count: 2 ******
property 	 cluster_label
loud 	 -1
reduced 	 -1
****** Finished processing facet: noise level ******


****** Processing facet_no: 255, facet: road feature, facet_count: 2 ******
property 	 cluster_label
one-way 	 -1
unidirectional 	 -1
****** Finished processing facet: road feature ******


****** Processing facet_no: 256, facet: weight capacity, facet_count: 2 ******
property 	 cluster_label
heavy 	 -1
light 	 -1
****** Finished processing facet: weight capacity ******


****** Processing facet_no: 257, facet: engine type, facet_count: 5 ******
property 	 cluster_label
gasoline 	 -1
diesel 	 -1
electric 	 -1
hybrid 	 -1
****** Finished processing facet: engine type ******


****** Processing facet_no: 258, facet: effect, facet_count: 3 ******
property 	 cluster_label
limiting trade 	 -1
hurting economy 	 -1
blocking supplies 	 -1
****** Finished processing facet: effect ******


****** Processing facet_no: 259, facet: imposed by, facet_count: 3 ******
property 	 cluster_label
government 	 -1
international organization 	 -1
coalition 	 -1
****** Finished processing facet: imposed by ******


****** Processing facet_no: 260, facet: size of cargo, facet_count: 2 ******
property 	 cluster_label
large containers 	 -1
heavy loads 	 -1
****** Finished processing facet: size of cargo ******


****** Processing facet_no: 261, facet: type of cargo, facet_count: 3 ******
property 	 cluster_label
general cargo 	 -1
refrigerated cargo 	 -1
liquid cargo 	 -1
****** Finished processing facet: type of cargo ******


****** Processing facet_no: 262, facet: building type, facet_count: 2 ******
property 	 cluster_label
large structure 	 -1
public building 	 -1
****** Finished processing facet: building type ******


****** Processing facet_no: 263, facet: direction, facet_count: 2 ******
property 	 cluster_label
unidirectional 	 -1
bidirectional 	 -1
****** Finished processing facet: direction ******


****** Processing facet_no: 264, facet: practical applications, facet_count: 3 ******
property 	 cluster_label
supply chain management 	 -1
international trade 	 -1
urban planning 	 -1
****** Finished processing facet: practical applications ******


****** Processing facet_no: 265, facet: architecture, facet_count: 3 ******
property 	 cluster_label
unique 	 -1
iconic 	 -1
sustainable 	 -1
****** Finished processing facet: architecture ******


****** Processing facet_no: 266, facet: coverage, facet_count: 8 ******
property 	 cluster_label
local 	 -1
regional 	 -1
national 	 -1
international 	 -1
city 	 -1
county 	 -1
region 	 -1
state 	 -1
****** Finished processing facet: coverage ******


****** Processing facet_no: 267, facet: reputation, facet_count: 4 ******
property 	 cluster_label
reliable 	 -1
efficient 	 -1
expensive 	 -1
slow 	 -1
****** Finished processing facet: reputation ******


****** Processing facet_no: 268, facet: government agency, facet_count: 3 ******
property 	 cluster_label
federal 	 -1
state 	 -1
local 	 -1
****** Finished processing facet: government agency ******


****** Processing facet_no: 269, facet: vehicle, facet_count: 14 ******
property 	 cluster_label
car 	 -1
bus 	 -1
train 	 -1
ship 	 -1
plane 	 -1
bike 	 -1
truck 	 -1
tram 	 -1
ferry 	 -1
****** Finished processing facet: vehicle ******


****** Processing facet_no: 270, facet: scheduling, facet_count: 3 ******
property 	 cluster_label
fixed schedule 	 -1
real-time scheduling 	 -1
on-demand scheduling 	 -1
****** Finished processing facet: scheduling ******


****** Processing facet_no: 271, facet: fare, facet_count: 4 ******
property 	 cluster_label
free 	 -1
paid 	 -1
subsidized 	 -1
by-pass 	 -1
****** Finished processing facet: fare ******


****** Processing facet_no: 272, facet: methods, facet_count: 6 ******
property 	 cluster_label
naval ships surrounding a port 	 -1
minelaying 	 -1
seizing ships 	 -1
communication 	 -1
radar 	 -1
visual observation 	 -1
****** Finished processing facet: methods ******


****** Processing facet_no: 273, facet: historical examples, facet_count: 2 ******
property 	 cluster_label
blockade of germany during world war i 	 -1
blockade of cuba during the cuban missile crisis 	 -1
****** Finished processing facet: historical examples ******


****** Processing facet_no: 274, facet: effects, facet_count: 2 ******
property 	 cluster_label
economic hardship 	 -1
humanitarian crisis 	 -1
****** Finished processing facet: effects ******


****** Processing facet_no: 275, facet: international law, facet_count: 2 ******
property 	 cluster_label
considered an act of war 	 -1
regulated by international law 	 -1
****** Finished processing facet: international law ******


****** Processing facet_no: 276, facet: transportation method, facet_count: 3 ******
property 	 cluster_label
ship 	 -1
truck 	 -1
train 	 -1
****** Finished processing facet: transportation method ******


****** Processing facet_no: 277, facet: cruising speed, facet_count: 3 ******
property 	 cluster_label
slow 	 -1
medium 	 -1
fast 	 -1
****** Finished processing facet: cruising speed ******


****** Processing facet_no: 278, facet: update frequency, facet_count: 3 ******
property 	 cluster_label
daily 	 -1
weekly 	 -1
monthly 	 -1
****** Finished processing facet: update frequency ******


****** Processing facet_no: 279, facet: aircraft types, facet_count: 4 ******
property 	 cluster_label
commercial airliner 	 -1
business jet 	 -1
military jet 	 -1
fighter jet 	 -1
****** Finished processing facet: aircraft types ******


****** Processing facet_no: 280, facet: occurrence, facet_count: 4 ******
property 	 cluster_label
living organisms 	 -1
environment 	 -1
food 	 -1
medicine 	 -1
****** Finished processing facet: occurrence ******


****** Processing facet_no: 281, facet: layer, facet_count: 3 ******
property 	 cluster_label
lower 	 -1
upper 	 -1
middle 	 -1
****** Finished processing facet: layer ******


****** Processing facet_no: 282, facet: temperature, facet_count: 2 ******
property 	 cluster_label
increasing 	 -1
decreasing 	 -1
****** Finished processing facet: temperature ******


****** Processing facet_no: 283, facet: composition, facet_count: 7 ******
property 	 cluster_label
oxygen 	 -1
nitrogen 	 -1
argon 	 -1
carbon dioxide 	 -1
carbon-based 	 -1
non-synthetic 	 -1
biodegradable 	 -1
****** Finished processing facet: composition ******


****** Processing facet_no: 284, facet: number of roads, facet_count: 3 ******
property 	 cluster_label
three 	 -1
four 	 -1
five 	 -1
****** Finished processing facet: number of roads ******


****** Processing facet_no: 285, facet: traffic flow, facet_count: 3 ******
property 	 cluster_label
one-way 	 -1
two-way 	 -1
roundabout 	 -1
****** Finished processing facet: traffic flow ******


****** Processing facet_no: 286, facet: involved entities, facet_count: 4 ******
property 	 cluster_label
pilots 	 -1
controllers 	 -1
airplanes 	 -1
airports 	 -1
****** Finished processing facet: involved entities ******


****** Processing facet_no: 287, facet: phases, facet_count: 3 ******
property 	 cluster_label
pre-flight 	 -1
in-flight 	 -1
post-flight 	 -1
****** Finished processing facet: phases ******


****** Processing facet_no: 288, facet: rules and regulations, facet_count: 3 ******
property 	 cluster_label
standard procedures 	 -1
regulatory bodies 	 -1
international agreements 	 -1
****** Finished processing facet: rules and regulations ******


****** Processing facet_no: 289, facet: tools and equipment, facet_count: 3 ******
property 	 cluster_label
radars 	 -1
communication devices 	 -1
flight planning software 	 -1
****** Finished processing facet: tools and equipment ******


****** Processing facet_no: 290, facet: authority, facet_count: 3 ******
property 	 cluster_label
government agency 	 -1
port authority 	 -1
maritime authority 	 -1
****** Finished processing facet: authority ******


****** Processing facet_no: 291, facet: relationship, facet_count: 6 ******
property 	 cluster_label
one-to-one 	 -1
one-to-many 	 -1
many-to-many 	 -1
intimate 	 -1
close 	 -1
connected 	 -1
****** Finished processing facet: relationship ******


****** Processing facet_no: 292, facet: security measures, facet_count: 3 ******
property 	 cluster_label
customs checks 	 -1
immigration controls 	 -1
tsa screening 	 -1
****** Finished processing facet: security measures ******


****** Processing facet_no: 293, facet: attached to, facet_count: 3 ******
property 	 cluster_label
truck 	 -1
tractor 	 -1
tow vehicle 	 -1
****** Finished processing facet: attached to ******


****** Processing facet_no: 294, facet: amount, facet_count: 2 ******
property 	 cluster_label
fixed 	 -1
variable 	 -1
****** Finished processing facet: amount ******


****** Processing facet_no: 295, facet: payment method, facet_count: 3 ******
property 	 cluster_label
cash 	 -1
check 	 -1
online transfer 	 -1
****** Finished processing facet: payment method ******


****** Processing facet_no: 296, facet: interface, facet_count: 4 ******
property 	 cluster_label
touchscreen 	 -1
keyboard 	 -1
mouse 	 -1
voice 	 -1
****** Finished processing facet: interface ******


****** Processing facet_no: 297, facet: connection, facet_count: 2 ******
property 	 cluster_label
connected to engine 	 -1
connected to pump 	 -1
****** Finished processing facet: connection ******


****** Processing facet_no: 298, facet: implementation, facet_count: 3 ******
property 	 cluster_label
unilateral 	 -1
multilateral 	 -1
international agreement 	 -1
****** Finished processing facet: implementation ******


****** Processing facet_no: 299, facet: surface condition, facet_count: 3 ******
property 	 cluster_label
smooth 	 -1
rough 	 -1
paved 	 -1
****** Finished processing facet: surface condition ******


****** Processing facet_no: 300, facet: traffic volume, facet_count: 3 ******
property 	 cluster_label
heavy 	 -1
light 	 -1
medium 	 -1
****** Finished processing facet: traffic volume ******


****** Processing facet_no: 301, facet: nature, facet_count: 3 ******
property 	 cluster_label
hidden 	 -1
private 	 -1
personal 	 -1
****** Finished processing facet: nature ******


****** Processing facet_no: 302, facet: relevance, facet_count: 3 ******
property 	 cluster_label
relevant 	 -1
important 	 -1
meaningful 	 -1
****** Finished processing facet: relevance ******


****** Processing facet_no: 303, facet: fuel, facet_count: 2 ******
property 	 cluster_label
diesel 	 -1
oil 	 -1
****** Finished processing facet: fuel ******


****** Processing facet_no: 304, facet: vehicles, facet_count: 3 ******
property 	 cluster_label
trucks 	 -1
planes 	 -1
ships 	 -1
****** Finished processing facet: vehicles ******


****** Processing facet_no: 305, facet: revenue source, facet_count: 3 ******
property 	 cluster_label
shipping fees 	 -1
customs duties 	 -1
insurance claims 	 -1
****** Finished processing facet: revenue source ******


****** Processing facet_no: 306, facet: accommodation, facet_count: 3 ******
property 	 cluster_label
first class 	 -1
second class 	 -1
third class 	 -1
****** Finished processing facet: accommodation ******


